,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,1255,1280,1435,627,262,1003,978,853,1140,1880,320,1455,1885
1, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,1638,1626,1222,1227,991,549,777,432,1067,851,909,709,1886
2, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,1565,1171,770,1138,1354,1118,323,660,1412,1831,315,767,1887
3, , , , , , , , , , , , ,2,2, , ,2, , , , , , , ,USH00190535, , , , , , , , , , , , ,1095,1090,-9999,-9999,1417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1888
4, , , , , , , , , , , , , , ,2,2, , , , ,2,2,2,2,USH00190535, , , , , , , , , , , , ,-9999,-9999,330,1138,-9999,-9999,-9999,-9999,432,1067,1034,2045,1890
5, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,1384,1214,673,780,1448,668,414,871,754,724,429,803,1891
6, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,1311,577,1407,251,762,180,1300,1036,881,1067,617,434,1892
7, , , , ,d, , , , , , , ,2,2,2,2, ,2,2,2, ,2,2,2,USH00190535, , , , , , , , , , , , ,790,1392,508,1107,770,739,1311,749,493,1562,472,1105,1893
8,b, , , , , , , , , , , , ,2, , ,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,628,683,834,790,236,533,1072,135,818,460,561,1067,1894
9, , , , , , , , , , , , , , , , , , , , , , , , ,USH00190535, , , , , , , , , , , , ,827,217,2208,596,597,1120,397,540,941,878,694,1728,1895
10, , , , , , , , , , , , , , , , , , , , ,2, , , ,USH00190535, , , , , , , , , , , , ,466,1282,659,432,1320,404,574,572,866,787,1699,807,1896
11, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00190535, , , , , , , , , , , , ,809,640,1478,1102,953,575,1116,986,1144,877,760,89,1897
12, , , , , , , , , , , , , , , , , , , , , , , , ,USH00190535, , , , , , , , , , , , ,1144,1160,1276,705,476,1140,715,599,1473,2273,595,1634,1898
13, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,767,881,632,437,1011,381,246,1044,853,780,1019,668,1899
14, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,904,1552,1293,589,1118,488,968,632,554,485,886,800,1900
15, , , , , , , , , , , , , , , , ,2, ,2, , , , , ,USH00190535, , , , , , , , , , , , ,371,298,534,1899,988,1707,1910,460,1309,829,689,738,1901
16, , , , , , , , , , , , , , , , , , , , , , , , ,USH00190535, , , , , , , , , , , , ,422,795,215,1352,1275,852,593,479,706,1082,1470,1210,1902
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00190535, , , , , , , , , , , , ,804,775,409,692,1538,717,193,2109,832,830,533,1120,1903
18, , , , , , , , , , , , , , , , , , , , , , , , ,USH00190535, , , , , , , , , , , , ,938,549,386,542,574,2391,945,1302,562,795,1319,394,1904
19, , , , , , , , , , , , ,2,2, , ,2,2,2,2,2,2,2,2,USH00190535, , , , , , , , , , , , ,1184,470,502,1077,818,706,236,1339,508,813,1928,348,1905
20, , , , , , , , , , , , , , , , , , , , ,2,2, , ,USH00190535, , , , , , , , , , , , ,617,626,678,989,1437,708,1290,792,1364,980,546,649,1906
21, , , , , , , , , , , , , , , , , , , , , , ,2, ,USH00190535, , , , , , , , , , , , ,770,356,1378,1074,506,723,842,714,639,298,2299,1203,1907
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00190535, , , , , , , , , , , , ,717,1095,242,700,707,343,1290,260,870,1327,190,652,1908
23, , , , , , , , , , , , , , , , , ,2, , , , , , ,USH00190535, , , , , , , , , , , , ,1040,1323,778,796,819,1232,597,839,955,631,1243,282,1909
