,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
28, , , , , , , , , , , , , , , ,2, , ,2, , ,2, , ,USH00154703, , , , , , , , , , , , ,1733,1076,951,1648,1625,1153,975,1748,851,2245,709,599,1923
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1340,527,344,1779,580,1588,1337,610,226,-9999,839,5,1924
30, , , , , , , , , , , , ,2, , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,607,1198,1461,304,568,1347,288,1168,919,477,600,2014,1925
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1040,584,1106,1575,837,687,372,1563,1551,1803,1041,2196,1926
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1904,762,1734,893,2414,1586,2601,754,1130,493,1026,1187,1927
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,693,832,890,976,427,1162,1138,3680,596,678,8,1807,1928
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1486,956,1074,1052,880,877,2347,841,567,190,864,1385,1929
35, , , , , , , , , , , , , , ,4, , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1779,994,615,567,437,323,854,590,91,442,469,383,1930
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,430,981,1190,1657,1029,901,559,411,350,749,825,829,1931
37, , , , , , , , , , , , ,1, , ,1, , , , , , , , ,USH00154703, , , , , , , , , , , , ,2812,964,459,1298,1431,1235,391,1323,564,1442,1100,1089,1932
38, , , , , , , , , , , , ,1, , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1455,1115,595,1694,1320,1390,1525,268,1637,747,1338,527,1933
39,a, , , , , , , , , , , , , , , , , , ,1, , , ,1,USH00154703, , , , , , , , , , , , ,420,344,790,759,1013,605,363,1760,1389,754,1077,422,1934
40, , , , , , , , , , , , , , ,1, , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1598,593,1255,581,3055,1372,1915,1887,1507,743,409,612,1935
41, , , , , , , , , , , , , , , ,1, , , ,1, , , , ,USH00154703, , , , , , , , , , , , ,625,527,958,1250,1044,1329,247,170,953,286,1039,1138,1936
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,5549,580,483,936,377,1051,1038,988,773,916,451,1262,1937
43, , , , , , , , , , , , , , , , , , , , , , , ,1,USH00154703, , , , , , , , , , , , ,1166,730,867,422,1924,562,1405,935,906,1346,1219,117,1938
44, , , , , , , , , , , , , , , , , , , , , , ,1, ,USH00154703, , , , , , , , , , , , ,1446,2178,340,653,1611,1696,515,2612,1519,642,135,592,1939
45, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,718,1495,1290,1201,1600,1763,775,913,343,298,208,579,1940
46, , , , , , , , , , , , , ,1, , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,645,277,760,1029,318,923,156,743,747,1296,179,1089,1941
47, , , ,h, , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,938,726,1035,1236,1032,1002,1147,1717,491,616,959,1128,1942
48, ,a, , ,a, , , , , , , , , , , , , , ,1,1, , , ,USH00154703, , , , , , , , , , , , ,363,455,364,651,1672,1161,1535,1288,940,425,808,-9999,1943
49, , , , , , , , ,b, , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,378,1319,567,718,1426,1135,520,531,385,2196,703,334,1944
50, , , , , , , , , , , , , , , , , ,1, , , , , , ,USH00154703, , , , , , , , , , , , ,1240,1750,1054,564,1463,1107,1085,1572,716,1007,460,509,1945
51, , , , , , , , , , , , ,1, , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1318,1915,1123,902,1492,354,1572,806,1809,675,859,507,1946
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1691,27,775,593,548,1984,2423,1530,1165,1032,510,822,1947
53, , , , , , , , , , , , ,1, , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,668,1271,2765,1251,1960,977,867,672,2003,1064,582,618,1948
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1995,1581,346,2006,1494,571,359,1540,1051,1722,346,921,1949
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,4006,1452,1332,792,1074,1162,1669,1722,1718,1440,1946,293,1950
56, , , ,a, , , , ,b, , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1988,1057,2169,2145,1406,915,293,1376,855,603,1660,564,1951
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1303,552,624,1152,2112,611,611,326,816,748,379,455,1952
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1137,415,482,681,1588,1009,1790,420,740,134,246,330,1953
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1442,647,277,1349,457,1040,804,757,476,1138,1168,674,1954
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,282,2128,845,411,1829,782,1429,1662,331,624,931,812,1955
61, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1190,2258,653,1136,1372,1262,965,996,1600,798,64,995,1956
62, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1486,866,3158,1556,526,1787,1903,1714,1088,247,669,788,1957
63, , , , , ,b, , ,b, , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,559,577,906,190,757,826,988,683,2214,617,722,297,1958
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1261,648,877,1178,835,366,1807,808,1629,1266,506,1016,1959
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,546,991,1321,644,907,597,748,2208,305,173,1107,499,1960
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,615,1100,1111,1285,1584,1397,1677,1122,1287,918,229,611,1961
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1108,1741,420,465,953,564,862,1561,607,1039,1260,1404,1962
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,175,384,387,259,1692,282,559,596,1243,815,259,38,1963
69, , , , , , ,., , , , , , , , , , , ,1, , , , , ,USH00154703, , , , , , , , , , , , ,864,501,868,1598,2747,704,1069,314,1030,732,1486,53,1964
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,700,1158,582,186,1397,1009,459,476,702,186,1033,965,1965
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1448,1250,785,1251,417,1315,1291,471,1159,1516,589,465,1966
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,452,619,988,929,1559,885,2396,948,1890,749,564,653,1967
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,388,205,1037,894,1503,1143,1740,1093,635,714,603,322,1968
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,922,554,863,1184,676,1353,663,1024,565,1286,201,635,1969
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,362,1236,718,1519,1193,2325,348,2019,816,1347,969,1489,1970
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1274,1640,561,1105,548,762,1400,1649,1361,627,1490,633,1971
77, , , , , ,d, ,a,b, , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1513,1540,1672,2078,962,630,750,242,1237,343,832,875,1972
78, , , , , , , , , , , , , , , , , ,1, , ,1,1,1, ,USH00154703, , , , , , , , , , , , ,440,465,2628,838,1678,1552,1416,1690,2639,688,254,600,1973
79,., , , , , , , , , , , ,1, , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1885,687,531,986,1061,787,1450,1203,989,2277,1933,447,1974
80,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,814,1587,547,1462,2199,1349,772,1201,281,410,1273,1347,1975
81, , , ,a, , , , , , ,b,b, , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1150,1890,149,169,1506,308,964,1203,1443,625,724,696,1976
82, ,b, , , , , , , , , , ,1, , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,759,389,1430,1157,1462,1301,667,756,1306,1313,868,1568,1977
83, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1633,197,1189,3058,742,949,1494,1504,1994,1335,340,363,1978
84, ,b, , ,a, , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1237,1027,2124,1218,1051,2224,714,999,1554,1710,3378,666,1979
85, , , , , , , , ,d, , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,420,264,790,343,1202,928,1198,493,717,688,664,660,1980
86, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,249,1064,444,923,706,1730,1459,977,1618,1509,1064,314,1981
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1558,728,558,1399,953,1114,1502,620,1219,1530,1744,163,1982
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,408,557,1216,1205,562,2180,2147,422,418,412,172,1185,1983
89, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,266,464,1679,1400,1218,1145,2266,370,1390,567,900,1187,1984
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,539,564,1438,271,773,807,1358,1138,855,1100,627,1677,1985
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,166,1518,1906,1046,663,186,1981,1041,827,1033,1097,626,1986
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,212,1024,937,1568,783,738,1230,862,1021,481,745,140,1987
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,978,1142,2351,1059,787,737,755,277,1684,1384,1243,705,1988
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1313,3805,913,482,1817,659,991,2048,1682,739,678,579,1989
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1091,1761,789,2960,663,569,1582,515,1172,731,366,1390,1990
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,887,1191,704,1681,735,714,1001,474,767,790,776,716,1991
97, , , , , , , , ,b, , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,430,616,1440,537,1546,534,999,533,1711,542,884,234,1992
98, , , , , , , , , ,a, , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,753,1389,917,751,668,615,1027,1653,1191,381,657,1159,1993
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,824,778,717,954,1621,1123,615,659,758,1047,819,597,1994
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,813,841,583,434,849,828,2752,1095,1089,998,625,1512,1995
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1074,560,859,1551,1812,1468,1235,881,1718,841,1579,930,1996
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,869,1161,891,959,3488,519,953,1585,865,867,531,380,1997
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,640,475,465,1031,950,2144,872,2047,387,727,351,1183,1998
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1683,845,483,1204,741,1067,821,1378,719,130,307,648,1999
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1228,1331,608,1025,763,1502,1092,1003,1409,1313,795,146,2000
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,448,1510,1562,1299,660,572,936,986,1260,514,600,1745,2001
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,799,441,597,1456,1904,1728,1262,568,904,785,1920,1463,2002
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,582,1844,1187,606,490,1575,1788,1295,844,1315,1155,503,2003
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,928,533,1690,823,1151,1222,2471,949,1170,582,331,732,2004
110, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1174,690,771,587,1108,1071,960,454,911,2338,298,146,2005
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1464,398,-9999,903,789,734,2001,1263,1848,1068,1748,-9999,2006
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1276,726,664,2290,-9999,879,938,-9999,-9999,1054,606,2534,2007
113, , ,f, , , ,b, ,c,b, , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,1044,1532,152,-9999,2759,1364,1589,-9999,957,107,-9999,-9999,2008
114, ,c, ,i, ,d,h,b,f, , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,-9999,335,-9999,709,-9999,532,1527,1568,1136,-9999,-9999,-9999,2009
115,i, ,d,e, , , ,f,b,b, ,b, , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,558,-9999,821,527,-9999,-9999,-9999,752,695,437,211,366,2010
116, , , ,i, , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,-9999,-9999,-9999,967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2011
117, ,h, , , , , , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,-9999,612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2012
118, , , , , ,c, , , , , , , , , , , , , , , , , , ,USH00154703, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,482,-9999,-9999,-9999,-9999,-9999,-9999,2013
