,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00284987, , , , , , , , , , , , ,1308,465,856,775,622,2888,886,615,866,564,2791,803,1874
1, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00284987, , , , , , , , , , , , ,1019,953,1847,1097,1046,1184,457,732,1826,3030,1029,864,1875
2, , , , , , , , , , , , ,2,2, , ,2,2,2,2, , , , ,USH00284987, , , , , , , , , , , , ,411,1445,-9999,-9999,2685,892,1201,1153,-9999,-9999,-9999,-9999,1876
3, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,-9999,-9999,1567,1357,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1907
4, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1043,1097,231,1077,794,785,1565,257,-9999,1650,241,330,1908
5, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,912,1165,432,1214,1082,1584,603,538,262,2075,790,-9999,1909
6, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1352,644,1454,721,256,1216,392,1455,471,958,620,640,1910
7, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,951,754,1496,1133,1141,1225,38,1121,688,2926,736,1769,1911
8, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,724,744,972,1395,2295,1121,1643,284,1101,773,880,1766,1912
9, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1123,636,929,1047,1549,2167,1067,336,740,2593,936,2765,1913
10, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1522,1107,620,1652,1441,1136,382,568,1538,914,54,342,1914
11, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,2216,1676,430,1239,419,471,815,724,1182,2106,430,725,1915
12, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,248,1190,342,1446,1008,887,845,991,869,687,850,226,1916
13, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,858,577,120,798,1476,664,1734,1814,1774,1443,1319,2091,1917
14, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1384,485,765,1256,411,1025,1054,1491,3455,135,1245,378,1918
15, , , , , , , , , , ,b, , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1035,1645,1152,966,1715,1201,1384,688,2417,2449,575,942,1919
16, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,448,1174,2008,1570,757,1539,908,2295,498,1536,1442,379,1920
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,674,949,710,483,693,1321,1059,626,1408,598,471,84,1921
18, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,899,760,300,964,1160,491,802,1380,1106,997,150,184,1922
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1622,767,514,1080,995,1276,376,206,1319,823,1100,1283,1923
20, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1212,1446,674,553,700,1622,1226,706,259,908,765,38,1924
21, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1160,358,-9999,-9999,615,790,528,1139,1789,441,-9999,-9999,1925
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,362,979,532,363,783,1413,691,2120,1677,1190,1522,153,1928
23, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1186,1044,880,829,819,1993,1045,729,526,239,771,1504,1929
24, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,877,885,1049,387,841,521,596,1376,1544,500,404,456,1930
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,765,600,115,704,1179,674,902,975,521,1592,363,849,1931
26, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1061,518,2088,794,1812,1191,762,997,441,296,488,1300,1932
27, , , , , , , , , , , , , , , , ,1, , , , , , , ,USH00284987, , , , , , , , , , , , ,511,888,285,732,1598,1064,1349,635,642,2573,1470,456,1933
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,715,1019,814,757,798,869,1012,818,887,747,1693,627,1934
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00284987, , , , , , , , , , , , ,1408,994,1169,367,590,696,433,759,1042,566,1611,962,1935
