,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1896,3340,324,851,1710,1182,539,3260,825,508,183,316,1939
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,393,1433,1125,761,1615,1334,971,710,1050,943,226,556,1940
47, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,623,273,885,1092,636,1055,152,683,2503,1035,104,757,1941
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,979,1209,471,1518,1072,521,488,1279,1044,1603,630,562,1942
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,320,843,411,767,1443,1330,698,739,1458,510,1908,290,1943
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,832,2706,521,1609,2401,1170,1159,465,708,723,2231,292,1944
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1196,3274,2159,1365,919,1559,1732,885,981,445,702,665,1945
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2235,1920,1728,626,1517,628,1418,432,1241,514,1237,407,1946
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2145,505,995,723,590,964,1548,1065,814,778,182,218,1947
54, , , ,a, , , , , , , ,d, , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,988,2926,2609,1239,1890,1426,787,288,1065,988,550,394,1948
55, , ,b, , ,c, , , , , ,b, , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2245,767,162,1063,1406,526,1015,1640,1227,498,376,1249,1949
56, , , , , , , , ,b, , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,4334,2150,1848,466,1541,293,1437,959,1492,979,1247,120,1950
57, ,b, , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1463,908,1162,2354,1499,1321,198,1319,318,441,1027,460,1951
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2284,846,828,1050,2033,835,499,353,656,1454,977,603,1952
59, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1575,2156,117,1085,1516,1939,767,714,1208,567,412,81,1953
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2456,1147,629,1753,824,1309,1216,404,215,605,884,589,1954
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,555,1947,1745,732,2943,1637,1509,494,1502,235,368,516,1955
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1218,2331,534,2462,1006,1108,610,752,972,984,386,914,1956
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2619,2073,2363,1339,772,813,1182,746,341,330,3153,849,1957
64, , ,b, , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,783,594,821,196,702,2054,954,884,1312,917,1583,196,1958
65, , , , ,b, , , ,b,h, , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1246,940,1247,1715,1524,1195,1264,845,1230,430,528,879,1959
66, ,b, , ,b, , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,986,903,696,651,945,417,632,1106,750,592,1107,1112,1960
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,745,1561,1045,2263,2598,715,1205,1696,1184,623,388,309,1961
68, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2134,2624,1445,396,1230,1576,332,1379,1503,356,966,589,1962
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,359,925,853,590,2036,871,1068,672,2198,1597,332,0,1963
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1220,1242,1167,1068,1758,2423,1387,437,1481,1767,762,1332,1964
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,811,889,816,231,2117,2027,879,1856,1580,365,1027,513,1965
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,927,957,796,1948,424,953,1457,711,1084,1518,511,853,1966
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,412,605,818,1528,1020,864,3050,1253,2169,1487,594,700,1967
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1293,312,651,1022,1575,1228,2007,199,874,981,1105,931,1968
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1100,1233,734,2166,837,1914,1098,678,1527,638,732,1222,1969
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,506,903,501,911,1238,2023,1420,1163,729,537,713,1426,1970
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1351,1732,539,1683,831,476,995,668,2324,1223,1221,517,1971
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1797,837,1052,2144,1058,836,820,529,2416,708,1138,1478,1972
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1155,933,2513,1320,4049,1441,2062,1111,1331,371,450,1255,1973
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2813,1165,1204,1518,1195,957,1611,1683,437,748,1497,498,1974
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1504,1009,731,1041,3296,722,1655,1631,539,400,1600,2527,1975
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1757,800,450,500,1564,373,1599,1071,1125,599,941,1785,1976
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,612,818,2305,837,1839,2203,313,1318,367,1123,2137,959,1977
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,888,224,1238,2102,1220,476,1809,875,1940,339,341,1020,1978
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2252,858,2161,626,987,1843,2571,808,824,1067,3131,972,1979
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1266,386,706,325,3395,1155,1955,888,626,203,589,493,1980
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,448,982,582,836,1085,1004,820,1203,1405,905,906,978,1981
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1784,794,1276,2070,1005,988,716,304,1614,1037,655,690,1982
89, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,808,980,2241,2008,1356,2275,3663,1514,170,1019,610,788,1983
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,621,831,1936,618,1465,1100,2417,359,1440,657,20,2350,1984
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,637,1088,914,322,842,699,1616,826,1141,1476,539,805,1985
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,127,909,2914,1379,934,409,1232,1138,890,1424,955,937,1986
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,825,1602,1372,1263,596,434,435,725,1083,343,704,138,1987
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,994,762,1690,1153,856,1504,482,15,1091,439,1219,667,1988
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1963,2026,1279,780,1749,1112,1199,1917,3564,597,1958,1193,1989
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1153,1416,1009,3711,1343,958,1292,679,892,382,1141,1149,1990
97, , , , , , , , , ,a, , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,716,2509,577,3101,1831,1773,1415,1978,1299,478,782,850,1991
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,664,876,1677,1017,1386,642,388,1936,810,2207,2385,496,1992
99, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1027,752,760,1850,1335,859,1360,1212,892,1247,1401,401,1993
100,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1410,2063,1472,739,3083,1771,949,601,889,554,753,1169,1994
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1449,427,1401,810,1482,1337,1344,1162,1070,1122,1979,1948,1995
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1417,309,1381,2508,1436,1392,831,669,1641,1658,1609,589,1996
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1436,1032,715,1016,1936,624,2003,2633,626,465,1814,1079,1997
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1343,1345,424,2210,1158,1585,882,2507,-9999,492,251,676,1998
105, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2919,730,1254,713,1210,1178,1260,790,709,137,320,340,1999
106, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,741,853,1462,1302,2635,2186,932,1001,375,500,1217,168,2000
107, , , , , , , , , , ,a, , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1180,2158,906,1091,1019,970,969,1002,1647,2164,903,1112,2001
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2529,456,1342,1627,2807,698,1024,811,1222,751,1761,1168,2002
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,432,2284,1275,643,764,746,3491,1363,1787,1144,1563,409,2003
110, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,635,1804,1219,2304,1104,991,1369,2479,1421,1077,1047,1474,2004
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,992,1200,979,999,972,1733,303,983,1388,1636,1248,20,2005
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,2409,788,1078,710,694,1313,1151,1216,660,721,879,769,2006
113, , , , , , , , , , , ,b, , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1017,455,916,962,265,1062,342,1283,769,721,612,641,2007
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,622,1023,562,1896,1352,1324,1422,540,668,1370,358,1262,2008
115, , , , , , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,614,305,341,1287,1368,1229,2284,254,1588,600,2824,1597,2009
116, , , , , , , ,c,d,c, , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1065,873,1220,818,1119,563,2326,782,1236,1062,170,795,2010
117, , ,b, ,b, , ,a, , ,a, , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1049,762,1618,1652,1638,2985,955,1279,1003,449,2203,492,2011
118, ,e, , ,d, ,c, ,b, , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1164,247,297,1839,1011,132,245,503,1058,751,1764,1049,2012
119, , , , , , , , ,b, , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1832,615,845,1511,1099,2003,853,1417,2396,625,551,490,2013
120, , , , , , , , , ,b,a, , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,472,1072,1144,1434,813,1262,661,1851,902,1199,343,2079,2014
121, , , ,e, , , , , , , , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,754,961,1462,1723,1375,1329,765,1289,841,1885,462,881,2015
122, , , ,b, , ,a, ,e,b, ,a, , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,483,1176,795,971,432,477,266,1038,709,1618,358,130,2016
123, , , ,b,a,d,b,b,a,e, , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,441,516,602,1500,1067,1467,1579,989,2004,1491,1482,1231,2017
124, , , , ,b,a,c, ,b, ,a,a, , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,534,2903,1419,1691,1587,2022,791,1530,337,1250,810,742,2018
125,b,a, , ,b,c, , ,b,i, , , , , , , , , , , , , , ,USH00405187, , , , , , , , , , , , ,1207,3172,-9999,-9999,1047,1329,1145,1456,2429,1313,-9999,-9999,2019
