,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
15, , , , ,b, , , , , , , , , , ,0, , , , , , , , ,USH00402202, , , , , , , , , , , , ,1101,1300,1672,262,1424,1303,1426,1546,2332,1046,373,122,1927
16, ,b, , ,b, , , , , , , ,0, , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,218,327,-9999,-9999,965,1777,1143,2403,1806,1339,398,-9999,1928
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,-9999,-9999,1289,1014,-9999,-9999,-9999,-9999,2260,333,1249,580,1929
18, ,b, , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,547,1432,772,821,1455,558,1018,387,742,750,1003,711,1930
19, , , , , , , , , , , , , , ,1,1, , , , , , , , ,USH00402202, , , , , , , , , , , , ,590,1006,724,2413,918,934,577,389,1587,732,607,721,1931
20, , , , , ,a, , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1452,1954,641,1475,864,1108,366,629,638,1111,1111,1744,1932
21, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,950,1843,183,1301,1253,815,1189,572,1446,1163,852,135,1933
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1089,844,773,726,1752,435,881,1590,1280,1310,537,898,1934
23, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,902,1084,1425,863,1428,1387,1022,1121,818,1474,264,1102,1935
24, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1264,754,742,2266,1701,1324,232,300,1205,1336,373,1204,1936
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,3286,1081,320,937,697,1120,961,833,1276,2052,813,1484,1937
26, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1068,611,1379,209,1199,1458,1798,1352,1436,1372,594,76,1938
27, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1419,3524,370,864,1204,1108,977,1253,622,1151,1085,219,1939
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,653,1412,864,976,1709,749,1092,1023,888,1507,232,506,1940
29, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,614,157,1008,796,915,1545,231,877,1770,1277,374,834,1941
30, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,928,1238,891,3315,1622,224,660,1695,2463,2624,581,611,1942
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,636,1059,399,518,1406,1646,832,623,598,636,1349,579,1943
32, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,584,2671,982,1420,2013,1479,1548,452,762,1241,3413,153,1944
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,904,1927,1878,1393,1061,1613,1991,976,1836,979,701,1035,1945
34, , ,b, , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1694,1557,1029,883,986,1146,1279,1306,752,1323,1247,749,1946
35, , , ,b, ,a, , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2773,391,1025,536,1117,566,846,952,1423,883,327,229,1947
36, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1021,2692,2651,1560,1907,591,776,1165,876,559,672,614,1948
37, ,d, , ,b, , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,3121,875,421,1511,1263,1199,603,1736,1485,2076,289,1213,1949
38, , , , , , , , ,b,b, , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,3757,1722,1347,836,1608,499,1789,1245,1321,1747,865,237,1950
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2064,2040,1849,2942,2087,1330,763,1065,705,334,1239,524,1951
40, ,b, , , , , , , , ,a, , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1892,686,848,1081,1871,598,813,711,401,460,558,193,1952
41,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1469,1545,435,1492,1212,1521,1154,1037,1597,462,544,193,1953
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,3036,952,987,2419,1301,1281,1183,773,451,433,870,1128,1954
43, , , , , , , , , , , ,b, , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,611,1823,990,981,2516,1147,1192,1430,1117,438,732,506,1955
44, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1270,2778,562,1880,1122,1856,803,591,2390,296,460,1086,1956
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2388,1756,2486,1710,792,1272,922,1996,715,737,2250,913,1957
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,766,627,1165,455,1109,1647,897,740,1540,579,907,201,1958
47, , , ,b, , , , ,b, , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1098,1123,1245,1739,1506,1093,1082,943,940,1481,566,1346,1959
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1016,942,982,992,1244,572,1287,1331,1197,1556,1516,847,1960
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,806,1990,903,2020,2323,1310,1031,2009,1041,713,991,478,1961
50, ,b, , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2425,2434,1538,1018,1509,1967,468,1918,598,561,1934,1486,1962
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,463,872,940,592,3002,960,834,1157,2080,1057,919,0,1963
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1269,1599,1132,1425,2630,2326,1099,1011,1532,1403,1304,499,1964
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1055,776,927,207,2328,1061,1646,1007,1499,808,1118,826,1965
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,903,1256,1077,1106,899,1541,1202,653,1726,1710,1054,960,1966
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,737,1010,1282,1755,1280,911,1629,1011,3363,950,1166,897,1967
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1303,272,960,1136,1498,1532,1132,471,848,840,476,846,1968
57, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1236,1544,786,1714,692,1448,1507,1505,822,660,950,575,1969
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,834,1276,539,1164,1396,2806,528,1727,915,2105,973,977,1970
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1662,1179,451,1890,980,1136,1666,1130,1423,1333,635,422,1971
60, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2205,1310,1326,2421,1323,1463,824,1146,1411,452,1268,1621,1972
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1070,1030,2123,1574,2840,1363,3809,2283,1461,382,866,471,1973
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2786,1431,1168,2128,1372,819,1695,799,775,1416,1451,543,1974
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1429,2029,1430,1468,4195,752,1195,985,1037,654,2119,1460,1975
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1385,801,471,874,1882,366,1703,1725,1552,605,1152,1530,1976
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,808,694,2240,1058,1589,2122,1273,909,898,817,1856,1599,1977
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1417,331,1398,2045,1036,655,1473,1834,1656,1362,292,395,1978
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2333,1109,1232,848,1172,1534,1916,768,2397,657,1595,962,1979
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1334,441,1492,653,2952,987,1122,292,747,683,234,470,1980
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,528,932,946,1147,1205,1419,836,1328,1155,1296,971,1574,1981
70,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2315,1367,1449,2013,1436,872,742,567,2209,1723,755,737,1982
71, , , , , , , , , , , , , , , , , , , , , , , ,1,USH00402202, , , , , , , , , , , , ,674,1035,2339,1885,610,1996,2498,1094,1136,699,393,914,1983
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,873,1257,1648,1009,1671,1592,3300,635,2468,535,100,2207,1984
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1032,1023,1462,435,725,863,770,1031,1029,1522,504,1410,1985
74, , , , , ,b,a, , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,336,1633,2301,1204,628,462,1616,477,774,789,1256,1669,1986
75, , , , , , , , ,a, ,b, , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1112,1310,1035,1207,645,890,978,841,827,686,1223,184,1987
76,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1429,711,2055,1237,776,1050,615,244,1933,1374,1661,634,1988
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2292,1563,1652,824,1539,805,1923,2466,1782,1111,1762,769,1989
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1506,2168,833,4252,1246,786,1477,377,855,983,724,1370,1990
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,997,2543,877,3832,3211,982,946,367,1525,1333,686,493,1991
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1139,918,1570,1572,1442,683,1053,1604,1781,1384,1395,795,1992
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1108,1032,831,2365,1956,1251,799,403,269,1046,1285,482,1993
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1743,2191,1151,868,2820,2860,1089,1749,1001,736,557,901,1994
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1696,960,1503,859,1421,966,1977,1046,589,855,1119,2083,1995
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2029,713,1884,2360,1692,1174,1612,818,1008,868,1379,463,1996
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1464,1220,918,1009,2081,1238,1612,2622,628,813,755,896,1997
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1819,1339,646,2140,1355,2315,1816,3328,1366,919,220,703,1998
87, , , , , , ,d, ,a, , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2349,1216,831,768,1274,1314,1292,2481,1910,1019,256,478,1999
88, , , , , ,a, , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1201,1035,1050,1312,1320,1811,1112,1294,803,1002,769,82,2000
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1108,1706,891,1126,728,621,905,1173,1901,1890,857,545,2001
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,2442,685,1499,1834,2125,1154,1526,447,1500,493,1541,1084,2002
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,641,2734,1411,1374,339,2023,3076,1573,1158,810,2022,569,2003
92,a, , ,a, , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,924,1549,1548,2370,1753,858,1782,1648,1505,834,1855,1026,2004
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1486,1402,1348,1054,921,1521,661,695,1547,1383,624,413,2005
94, , ,b, , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1735,895,747,743,853,2128,1328,1139,1115,825,1496,931,2006
95,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1179,529,1265,895,534,1155,1072,598,692,346,691,939,2007
96, , , , , , , , ,a, ,a, , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,751,956,1096,1990,1804,1369,847,468,615,-9999,53,510,2008
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1532,831,352,2016,1713,1647,2749,1535,2647,824,1724,1641,2009
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1577,977,1631,988,924,602,1896,831,1260,1474,1165,650,2010
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1067,1044,2167,1816,2304,2699,790,2303,1109,125,1953,879,2011
100, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1195,1064,593,1473,1190,816,704,455,1360,772,1748,1251,2012
101, , , , , , , , , , ,a,a, , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1928,705,1218,1972,1922,2266,2041,1108,2519,1209,904,291,2013
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,818,1427,1136,1726,1172,2266,864,1484,902,1636,910,2507,2014
103, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1102,1418,1665,2761,1236,1451,393,1956,2985,1740,892,830,2015
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1009,2160,1156,1895,660,1036,758,1004,1333,1043,400,198,2016
105, , , , , ,b, , , , ,d, , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1488,629,1116,1239,2080,2078,2118,1097,1563,1409,1003,2163,2017
106, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,470,2712,1744,2376,1598,1769,1162,2254,1392,1415,2922,744,2018
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00402202, , , , , , , , , , , , ,1927,3365,-9999,-9999,1298,1560,1507,1749,-9999,-9999,-9999,-9999,2019
