,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1264,913,330,318,1152,1557,629,2189,872,925,207,838,1939
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,457,399,967,666,728,1105,1790,485,260,694,500,672,1940
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,401,223,852,346,329,817,1160,1570,397,1183,974,1953,1941
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,399,1008,1386,390,876,498,1310,2135,1307,755,351,528,1942
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,275,247,708,391,658,667,3407,675,325,943,840,376,1943
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,94,688,637,341,916,1675,1242,836,415,1230,546,270,1944
61, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,115,502,915,707,2186,996,1589,2361,548,851,1364,707,1945
62, , , , , , ,a,a, , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,443,925,963,592,671,489,2316,1296,471,610,306,768,1946
63, , , , , , , , , , ,a, , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,855,36,390,361,503,1631,1404,1493,455,1346,1132,754,1947
64, , , , , , , , , , , , , , , , ,1, , , , , , , ,USH00127522, , , , , , , , , , , , ,570,661,945,795,2060,874,1149,1506,1226,580,800,802,1948
65, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1985,657,510,1110,683,468,866,1382,988,831,458,2085,1949
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,2780,1247,1149,536,999,1145,385,1622,1444,1364,1721,491,1950
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,779,1079,915,846,553,945,948,1108,1681,670,533,615,1951
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,767,445,825,949,1201,971,763,1989,864,1174,742,147,1952
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,693,447,249,344,2074,687,928,1182,1502,153,275,284,1953
70, , ,b, , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,765,619,302,748,632,894,1171,542,863,803,298,1778,1954
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,659,660,842,201,777,1095,1417,955,775,168,1104,1059,1955
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,318,1348,768,1315,468,1052,1252,396,1286,566,211,176,1956
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,685,625,785,1625,553,1704,1559,3340,1042,946,560,1008,1957
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,309,85,1512,147,412,546,1113,2273,2346,948,1146,201,1958
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,827,924,757,647,600,942,639,443,782,823,686,958,1959
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,600,1122,660,670,440,476,1167,2530,572,354,381,529,1960
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,246,645,-9999,-9999,1188,1256,1487,-9999,-9999,-9999,-9999,-9999,1961
78, , , , , , , , ,b, , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,-9999,-9999,336,208,-9999,-9999,-9999,-9999,1400,451,1158,472,1962
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,142,134,745,269,2036,1205,420,183,1183,1670,61,140,1963
80, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,551,537,1173,559,934,2216,447,631,630,729,218,195,1964
81,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,979,978,326,876,539,1342,652,909,1135,915,1095,345,1965
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,229,536,1455,1665,263,1461,719,892,549,374,1257,404,1966
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,349,585,592,2842,915,828,1430,270,496,705,657,1310,1967
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,694,376,1330,959,600,770,2593,764,1107,714,558,401,1968
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1469,198,831,459,364,1323,496,1136,1679,500,1459,1139,1969
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,233,246,606,404,630,1809,577,798,635,437,1225,990,1970
87,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,68,1097,322,1711,405,290,1120,2015,2253,909,973,370,1971
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,248,229,1608,1393,272,1743,1125,1451,363,1310,1034,564,1972
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,368,230,1097,1426,1884,892,590,2599,1781,757,333,721,1973
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1140,411,674,774,1191,1576,1800,954,67,1650,915,762,1974
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1101,732,844,721,1016,1256,969,1038,801,733,552,643,1975
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,394,985,102,117,1179,342,838,843,826,658,699,685,1976
93,b, ,c, , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,383,219,688,970,1356,424,542,1444,655,2376,598,974,1977
94,c, , ,a, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,575,152,1418,1103,946,1218,769,178,1885,1688,346,573,1978
95, , , , , , ,f, ,c, , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,-9999,-9999,1229,375,732,1023,64,226,2143,-9999,-9999,353,1979
96,b,b, , , ,a, , ,c, , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,178,446,237,239,1124,596,160,1157,567,895,814,496,1980
97,a, , ,c, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,64,633,400,417,276,1495,2229,257,2754,1358,947,860,1981
98,d,c, , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1260,323,1342,2243,1652,728,1759,1136,1705,1013,904,496,1982
99, ,a, ,f, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,247,403,902,1490,810,1139,1367,1855,818,775,557,1744,1983
100,a,a, ,a, , , , , ,b, , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,425,357,1544,971,920,1384,1137,500,706,659,1724,1346,1984
101,a,b, , , , , , ,a, , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,382,1594,3558,1013,1326,775,1232,1429,667,1278,323,386,1985
102, ,c, , , , , , ,b, , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,8,463,236,421,562,752,1876,1346,1211,361,943,2085,1986
103,a,a, , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1105,178,1055,2058,452,975,525,1411,2090,441,579,369,1987
104,b,c, ,a, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,563,584,1664,716,1410,947,444,96,498,320,421,1273,1988
105, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,406,392,539,295,520,1390,3405,429,2087,1695,2274,395,1989
106, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,578,1335,1188,2101,1115,755,1737,1168,3246,1378,561,1023,1990
107, ,a,a, , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,625,285,915,501,1411,600,1326,184,528,1267,162,1391,1991
108,b,a, , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,376,409,2942,724,867,1395,309,344,2640,965,1593,417,1992
109, ,a, ,a, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1333,615,2231,521,780,1323,1198,886,1495,2657,1814,871,1993
110,a,d, , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,653,89,1138,430,270,1394,1004,584,897,480,851,334,1994
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1366,317,947,907,958,806,1786,710,553,1030,302,570,1995
112, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,930,196,1037,616,841,2091,2397,1765,916,671,667,551,1996
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,884,1831,767,378,1722,663,1331,1041,554,1762,435,401,1997
114, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,648,239,892,311,1345,1263,1192,2386,861,1252,243,1116,1998
115, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1764,1179,150,630,475,1234,1044,1080,1135,331,426,699,1999
116, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,378,928,653,772,368,630,739,1867,1199,1448,1282,750,2000
117, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,226,732,650,914,201,864,1187,1742,2266,930,600,2578,2001
118, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,532,725,698,680,1239,2144,2343,1115,869,577,652,814,2002
119, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,497,643,1128,1017,374,700,1784,765,2799,605,2086,637,2003
120, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,968,165,1297,664,1112,280,2114,1110,825,-9999,115,1086,2004
121, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,2612,647,1031,455,453,845,763,1164,1134,1660,1180,525,2005
122, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,915,410,1242,1310,1105,1236,1193,1419,962,1342,716,1753,2006
123, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,1156,1052,541,1124,883,1008,379,845,1315,834,746,1483,2007
124, , , ,d, , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,540,1375,547,1286,1184,1092,1658,3083,1670,651,1161,576,2008
125, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,478,901,583,1169,388,1860,1455,1763,1083,767,119,1897,2009
126, , , , , , , , , ,a, , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,571,589,840,327,544,601,1203,2497,1046,64,277,174,2010
127, , , , , , , ,a,a, , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,574,1486,1786,1446,618,2649,1486,1209,336,495,758,1003,2011
128, , , , , , , , , , , ,b, , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,820,343,416,872,612,840,754,76,155,904,1167,1310,2012
129, , , , , , , ,g, , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2719,-9999,-9999,-9999,-9999,2015
130, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,385,531,831,363,1136,1304,905,1151,1912,1407,656,916,2016
131, , , , , , , , , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,910,194,1016,327,1001,1879,1487,1096,1290,249,308,1235,2017
132,a, , , , , , ,b, , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,419,1212,810,997,1503,1677,748,2324,1479,1252,2552,864,2018
133, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00127522, , , , , , , , , , , , ,835,953,-9999,-9999,1266,1389,1411,1524,416,-9999,-9999,-9999,2019
