,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
23, ,a, , , , , , ,a, ,c,a, , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,30,0,56,41,409,734,1095,132,322,1176,472,74,1917
24, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,292,280,1034,656,424,914,1520,142,431,969,771,1154,1918
25,b, , ,a, , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,25,461,270,0,641,843,1307,620,115,575,51,711,1919
26,a,b, ,d, , , , , ,a, , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,145,0,651,456,-9999,465,653,574,1556,2344,881,887,1920
27,a, , , , , , , , , ,d,c, , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,234,3,0,102,877,1058,668,880,132,1563,960,184,1921
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,126,254,1103,10,1144,1732,1603,393,1367,157,953,542,1922
29, , , , , ,b, ,a, , ,h, , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,28,5,513,155,505,796,1394,1134,1089,345,901,1405,1923
30, , , , , , ,e, , , ,a, , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,77,176,228,172,807,786,770,127,1203,1316,946,648,1924
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,294,96,465,130,162,1075,462,620,533,276,1245,284,1925
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,177,74,795,357,670,236,822,1069,521,956,2030,1595,1926
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,166,271,81,339,1442,1671,496,2167,859,3004,783,439,1927
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,0,397,2839,597,382,828,833,2685,620,115,323,1076,1928
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,490,127,383,28,236,798,1483,1474,1114,379,147,869,1929
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,472,0,1118,160,94,564,1419,762,408,575,1429,619,1930
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,109,272,1720,129,629,619,621,1962,269,492,1303,315,1931
38, , , , , ,a, , , , ,i,a, , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,465,262,48,647,161,660,610,1735,1193,838,66,231,1932
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,33,33,88,340,363,349,1344,130,851,1473,208,431,1933
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,128,266,1037,356,267,745,1123,958,516,320,1466,966,1934
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,125,271,1013,79,264,530,3309,1253,175,775,427,1325,1935
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,188,30,36,363,0,208,849,180,173,10,1097,1287,1936
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,333,315,311,239,597,454,1200,767,2249,612,529,236,1937
44, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,31,829,508,23,579,687,2009,1567,404,1039,775,41,1938
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,300,388,145,124,361,505,436,1634,180,1169,140,175,1939
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,330,300,1183,425,322,1788,1493,558,513,634,1117,199,1940
47, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,643,231,277,132,196,700,798,2132,524,1783,1831,1465,1941
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,137,610,147,785,218,1384,547,1909,1688,1096,2632,871,1942
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,26,238,20,696,292,325,2169,1423,878,422,799,377,1943
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,130,392,508,1021,1476,2233,1169,716,1584,1458,505,488,1944
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,172,167,0,227,949,1807,251,1070,1641,834,3010,165,1945
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,670,167,530,63,513,572,678,630,72,1155,652,852,1946
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,142,112,242,810,835,1756,1195,760,892,262,171,536,1947
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,97,233,684,90,603,580,309,2371,1575,561,305,569,1948
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,1436,439,18,393,526,1159,1057,826,1608,204,1131,577,1949
56, , , , , , , , , ,a, , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,71,261,69,5,132,290,603,1224,2393,1892,640,196,1950
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,208,767,441,72,453,403,2573,2800,1813,1276,1709,507,1951
58, , , , , , , , , , , , , , , ,1, , , , , , , , ,USH00142401, , , , , , , , , , , , ,111,91,642,297,830,739,1429,282,990,837,30,0,1952
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,46,176,588,305,1303,249,1723,562,475,378,190,580,1953
60, , , , , , , ,b, , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,20,224,0,48,422,991,874,237,25,721,516,673,1954
61, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,246,611,5,29,84,328,1589,1271,148,485,910,777,1955
62, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,206,183,363,335,183,577,822,348,562,275,170,526,1956
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,74,237,479,145,576,957,2608,2481,457,352,1541,567,1957
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,249,265,575,158,1377,523,618,1515,1371,683,2331,79,1958
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,80,204,28,557,335,653,1447,544,2041,1874,737,1770,1959
66, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,246,425,77,318,296,823,1636,1032,1638,1286,358,1358,1960
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,18,450,1044,269,792,524,1966,1047,1999,1397,2230,871,1961
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,433,191,392,160,370,255,445,1183,2182,368,2411,617,1962
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,244,0,503,48,564,143,641,986,1488,303,423,642,1963
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,150,126,1815,256,254,1141,1128,1081,251,1296,726,1129,1964
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,234,257,8,543,460,1265,1074,2462,844,1557,3281,28,1965
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,18,246,87,134,287,837,686,513,330,1033,524,226,1966
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,163,43,241,331,91,641,842,3052,1351,1309,1276,1116,1967
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,28,15,826,657,106,611,1185,1404,1163,1003,547,1242,1968
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,161,283,8,536,520,1290,1954,2685,1079,188,1643,1081,1969
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,44,38,64,323,488,1369,341,2024,68,23,1739,560,1970
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,422,400,578,531,51,659,840,1518,1697,381,1128,899,1971
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,66,117,1040,364,151,680,1096,468,1613,925,309,739,1972
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,693,335,196,603,2268,578,404,701,1192,352,2111,1781,1973
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,181,277,858,705,604,845,1304,900,18,1630,725,703,1974
81, , ,b, , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,459,591,807,3,531,524,1303,1994,135,1000,499,41,1975
82, , , , , , , ,b, , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,8,87,13,46,405,1906,923,917,2222,442,557,414,1976
83, , , , , , , , ,., , , , , , , , , , , ,1, , , ,USH00142401, , , , , , , , , , , , ,183,110,595,44,660,1088,2206,2254,505,1933,995,580,1977
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,102,478,646,137,496,553,1244,1411,191,795,715,66,1978
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,605,123,935,283,1353,517,1156,3096,988,540,365,448,1979
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,310,247,163,704,947,257,446,381,115,982,153,759,1980
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,18,119,1153,97,496,238,1357,1173,853,1018,588,1052,1981
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,353,191,311,537,722,371,2360,1834,734,260,465,317,1982
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,161,510,663,263,1135,1237,601,1575,254,-9999,638,910,1983
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,45,513,256,1280,1301,1081,1269,991,460,388,284,1661,1984
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,221,635,760,115,418,919,1309,1850,872,886,1239,1537,1985
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,0,358,197,457,579,603,1153,1100,1264,1141,1411,1298,1986
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,405,953,538,593,716,231,1421,741,430,2736,621,409,1987
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,71,76,320,148,1113,1089,528,261,1965,120,316,198,1988
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,300,132,10,82,729,23,1248,1401,552,2333,1065,234,1989
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,488,573,689,161,949,371,1046,1113,240,832,449,501,1990
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,183,20,731,742,196,1456,461,423,1042,661,630,490,1991
98, , , ,a, , , , , , , , , , , , , , , ,1, , , , ,USH00142401, , , , , , , , , , , , ,184,221,1467,502,851,270,672,2969,1210,859,811,684,1992
99, , , , , , , , , ,a, , , , ,1, , , , , , , , ,1,USH00142401, , , , , , , , , , , , ,355,783,338,117,343,704,2266,550,1291,344,1472,470,1993
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,38,156,1186,201,102,2035,144,742,1363,943,115,930,1994
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,108,72,0,257,1136,1077,1768,3090,2272,1739,471,140,1995
102, , , ,a, ,f, , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,158,56,1060,89,317,267,690,483,971,1827,1130,730,1996
103, , , , , , , , , , , , , , ,1, , , , , ,1,1,1,1,USH00142401, , , , , , , , , , , , ,91,785,432,693,330,755,1612,1663,843,1293,775,853,1997
104, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,290,78,1128,363,804,818,519,582,1623,103,2222,2419,1998
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,350,144,374,811,560,1905,1581,2537,2383,22,1961,201,1999
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,74,1001,685,244,958,254,537,2292,1653,33,640,1122,2000
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,569,1243,81,52,469,321,1413,1499,709,573,1102,492,2001
108, ,b, , ,a, , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,-9999,123,72,208,110,960,1933,1036,946,966,293,1846,2002
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,54,413,92,333,858,1043,1427,1302,379,1959,1482,1021,2003
110, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,446,392,849,0,968,892,1369,1737,1482,988,203,897,2004
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,825,433,30,109,504,297,1334,2255,686,3856,206,564,2005
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,52,0,347,435,649,959,877,1078,544,1193,315,266,2006
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,404,324,26,755,1464,900,1870,2584,1137,490,828,1271,2007
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,123,692,297,261,856,733,2195,2678,898,849,2241,1024,2008
115, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,5,206,315,200,-9999,1909,731,1385,1094,774,1057,1147,2009
116, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,208,356,325,51,437,460,1746,1402,1244,907,1129,567,2010
117, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,97,452,841,916,346,415,723,915,289,491,337,391,2011
118, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,26,789,302,24,858,717,800,704,201,404,735,564,2012
119, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,133,429,257,105,376,956,1418,333,2651,2649,833,1146,2013
120, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,31,144,155,346,109,215,858,2106,336,962,595,791,2014
121, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,56,259,1027,587,200,935,3214,949,1136,1067,371,440,2015
122, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,133,142,31,184,474,1074,1668,741,2381,1730,2197,402,2016
123, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,499,170,42,26,1347,1526,1753,1353,571,1853,267,815,2017
124, , , , , , , , , , , , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,122,181,323,494,361,564,1713,1448,1240,1954,2085,1943,2018
125, , , , , , , , ,c,g, , , , , , , , , , , , , , ,USH00142401, , , , , , , , , , , , ,382,287,-9999,-9999,870,863,4072,2016,204,1997,-9999,-9999,2019
