,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
10, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1558,-9999,-9999,-9999,633,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1906
11, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152,-9999,-9999,-9999,-9999,1907
12, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,-9999,-9999,-9999,508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1908
13, , ,b, , , , , , , , , , , , , , , ,2, , , , , ,USH00104845, , , , , , , , , , , , ,1474,659,681,625,224,0,391,25,144,44,409,210,1909
14, , , , , , , , , , , , ,2, ,2, ,2, ,2, , , , , ,USH00104845, , , , , , , , , , , , ,351,342,579,337,109,205,203,16,69,0,337,300,1910
15, , ,a, , , ,a, , , , , , , , , , , , ,2, , , , ,USH00104845, , , , , , , , , , , , ,1333,350,404,277,262,424,741,389,11,0,8,242,1911
16, , , , , , , , , , , , , , , , , ,2, , , , , , ,USH00104845, , , , , , , , , , , , ,182,61,163,340,474,592,439,255,364,473,176,580,1912
17, ,a, , , , , , , , , ,a, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,875,23,661,582,41,282,186,799,412,181,84,208,1913
18, , , , , , , , , , , , , , , , , , ,2, , , , , ,USH00104845, , , , , , , , , , , , ,1099,625,48,145,16,150,353,1003,291,30,370,437,1914
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,267,771,497,602,58,399,636,55,143,5,229,0,1915
20, , , , , , , , , , , , ,2, , ,2, , , , , , , , ,USH00104845, , , , , , , , , , , , ,1781,280,286,780,269,124,315,122,41,211,13,485,1916
21, , , , , , , , , , , , , , ,1, , , , , , , , , ,USH00104845, , , , , , , , , , , , ,195,1199,351,294,408,391,636,38,216,0,118,3,1917
22, , , , ,a, , , , , , , , , , , , , , , ,1, , , ,USH00104845, , , , , , , , , , , , ,139,775,472,139,188,120,293,162,206,182,468,424,1918
23, , , , , ,a, , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,117,1229,249,516,410,41,97,3,13,107,264,366,1919
24,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,36,96,610,1028,318,412,96,262,13,316,188,523,1920
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,826,214,522,695,107,432,1231,153,178,100,105,43,1921
26, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,434,452,307,1085,704,411,172,447,5,293,0,64,1922
27, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,620,311,57,381,37,393,484,884,74,213,132,616,1923
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,8,232,421,333,242,56,13,51,8,0,263,661,1924
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,396,1005,198,505,198,451,570,276,125,319,181,562,1925
30, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,368,572,1167,427,168,331,102,38,127,64,43,18,1926
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,300,1015,922,341,123,243,672,44,58,178,365,298,1927
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,91,132,415,523,358,79,89,125,41,48,0,254,1928
33, , , , , , , , , , , , , , ,B, , , , , , , , , ,USH00104845, , , , , , , , , , , , ,371,188,0,1309,130,408,128,67,0,123,112,231,1929
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,271,493,310,28,272,190,572,76,140,353,235,459,1930
35, , , , , , , , , , , , , , , , , , ,1,1, , , , ,USH00104845, , , , , , , , , , , , ,200,240,333,1280,534,114,10,5,140,71,145,277,1931
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,283,211,176,419,209,350,363,748,267,165,71,71,1932
37, , , , , , , , , , , , , , ,1, , , , , ,1, , ,1,USH00104845, , , , , , , , , , , , ,956,163,25,821,100,170,544,18,0,31,41,307,1933
38, ,a, , , , , , , , , , , , , , , , ,1, , , , , ,USH00104845, , , , , , , , , , , , ,413,173,259,285,16,97,104,195,15,214,165,163,1934
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,431,158,285,246,399,639,739,18,15,0,41,75,1935
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,879,542,0,239,43,353,199,678,186,156,56,10,1936
41, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,416,756,429,1237,485,280,79,164,269,0,257,56,1937
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,211,1043,211,134,1164,259,282,254,757,220,57,548,1938
43, , , , , , , , , , , , , , , , , , , ,1,1, , , ,USH00104845, , , , , , , , , , , , ,452,366,20,139,144,74,152,254,203,117,127,256,1939
44, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,407,1098,232,733,653,637,13,112,16,21,773,409,1940
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,421,461,121,1353,109,716,252,607,261,889,79,326,1941
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,458,400,1009,836,89,252,665,90,0,5,0,110,1942
47, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1699,158,88,105,135,309,175,482,54,3,3,443,1943
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,340,518,668,183,381,748,163,979,62,51,317,275,1944
49, , , , , , , , , , , , , , , ,1, , , , , , , , ,USH00104845, , , , , , , , , , , , ,142,921,599,841,394,8,433,561,165,82,161,118,1945
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,242,365,967,354,478,94,330,70,28,130,239,526,1946
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,177,193,71,116,316,15,128,246,3,41,13,404,1947
52, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,532,299,703,649,361,263,280,265,13,0,606,51,1948
53, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,252,1006,381,392,71,16,716,72,11,65,92,155,1949
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1265,553,326,364,609,87,104,36,34,209,158,393,1950
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,651,389,570,1031,219,696,307,66,87,140,0,419,1951
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1127,660,119,1416,594,145,179,548,210,89,13,0,1952
57, , ,b, , , ,., , , , , , , , , , , ,1, , , , , ,USH00104845, , , , , , , , , , , , ,760,60,43,132,312,258,437,220,0,0,29,16,1953
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,847,520,478,232,291,113,42,561,56,94,8,16,1954
59, ,.,b, , , , , , , , , , ,1, , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,259,229,451,1875,84,274,551,71,18,0,84,99,1955
60,b, , , , , ,., , , , , , , , , , , ,1, , , , , ,USH00104845, , , , , , , , , , , , ,439,378,43,146,94,90,475,89,62,0,20,731,1956
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,361,600,154,414,381,323,1270,239,6,181,8,209,1957
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,303,533,104,120,573,524,535,386,165,0,46,13,1958
63, , ,b, , , , , , , ,b, , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,595,633,0,490,110,41,455,53,0,33,601,165,1959
64,b, ,b, , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,228,732,470,69,444,220,138,0,0,193,198,224,1960
65,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,76,366,229,431,219,137,376,183,8,274,335,508,1961
66, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,300,1147,356,424,356,254,706,186,291,108,95,77,1962
67, , , , , , , , , , , , , , , , , ,1, , , , , , ,USH00104845, , , , , , , , , , , , ,216,851,981,287,232,625,397,1216,8,157,369,121,1963
68, , , , , , , , , , , , , , , , , ,1, , , , , , ,USH00104845, , , , , , , , , , , , ,601,16,631,2870,617,386,284,801,112,25,10,98,1964
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,979,79,489,492,76,527,402,423,153,1066,89,0,1965
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,994,142,467,839,330,185,170,100,15,43,225,29,1966
71, , ,a, , , , , , , , ,a, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1564,74,383,369,478,497,149,1419,104,69,51,214,1967
72, ,b, ,., , , , , , , , , , , ,1, , , , , , , , ,USH00104845, , , , , , , , , , , , ,673,245,322,765,107,89,478,643,234,856,84,140,1968
73, , , , , , , ,., , , , , , , , , , , ,1, , , , ,USH00104845, , , , , , , , , , , , ,2072,1056,41,716,46,112,8,597,178,0,315,33,1969
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1241,87,843,1307,392,275,344,744,382,109,195,412,1970
75,d, , , , , , , , , , ,b, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,310,351,285,928,572,119,347,510,165,48,217,92,1971
76, , ,.,c, , , , , , , ,., , ,1, , , , , , , , ,1,USH00104845, , , , , , , , , , , , ,512,128,358,338,96,176,343,292,56,238,230,333,1972
77, , , , , , , , ,., ,.,., , ,1, , , , , ,1, ,1,1,USH00104845, , , , , , , , , , , , ,750,373,1100,610,203,160,43,211,424,0,84,102,1973
78,c, ,b,f, , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,484,201,43,241,722,64,18,0,87,66,0,372,1974
79, , ,h,e,b,h,c,c, , , ,c, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,293,1108,107,100,547,79,5,293,79,116,8,303,1975
80,c,e,., , , , , , , , ,., , ,1, , , , , , , , ,1,USH00104845, , , , , , , , , , , , ,158,328,3,0,110,161,112,163,71,524,619,56,1976
81,c,b,.,b,d, , ,c, , , , , , ,1, , , , , , , , , ,USH00104845, , , , , , , , , , , , ,0,0,345,953,51,0,939,162,251,306,198,30,1977
82,f,c, , ,d,h,b, , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,647,716,80,170,11,749,293,150,119,13,683,0,1978
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,340,735,176,468,397,257,287,11,99,327,49,476,1979
84,c,d,b, , ,b, , , , ,d,b, , , , , , ,1,1,1, , , ,USH00104845, , , , , , , , , , , , ,336,227,72,44,200,117,851,183,178,193,196,48,1980
85,., ,f, ,e, , , , , , ,c,1, , ,1, , , , , , , , ,USH00104845, , , , , , , , , , , , ,279,26,233,762,104,528,241,155,46,82,61,147,1981
86,a, , , , , , , , ,a, , , , , , , ,1, , , , , , ,USH00104845, , , , , , , , , , , , ,381,471,796,1344,786,818,267,373,313,48,193,460,1982
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,364,919,1051,1015,1369,187,305,604,309,285,295,398,1983
88,a, , , , , , , , , , ,a, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,13,486,603,509,484,277,390,934,580,338,-9999,143,1984
89, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,48,685,372,340,385,127,486,84,217,36,1185,214,1985
90, , ,g, , , ,a, , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,612,1287,41,30,487,199,282,212,242,274,483,81,1986
91, , , ,b, , , , ,a, , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,430,281,237,630,546,11,989,499,519,226,0,56,1987
92, , , , , ,c,b,b, , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,381,122,1218,471,106,566,519,102,26,28,103,94,1988
93, , , ,a, ,a, , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,447,294,185,5,772,148,412,68,41,341,396,682,1989
94,a, ,b, , , , , ,c,b, ,f, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,671,358,274,243,241,675,538,421,101,425,150,78,1990
95, , ,b, , ,e, , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,49,16,387,235,1136,148,843,564,187,276,642,586,1991
96, , ,b, , , , , ,a, , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,110,448,196,683,77,140,33,520,31,18,29,475,1992
97,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1179,610,148,398,565,464,254,1042,119,509,41,131,1993
98, , ,b, , , , , ,a, , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,173,514,592,544,13,270,576,194,76,140,97,379,1994
99, ,c,g, ,b, , , ,b, , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1290,352,175,1168,1766,321,710,614,178,41,3,52,1995
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,702,515,639,1774,398,390,747,47,82,24,148,180,1996
101, , , ,a, , , , , , , , , , ,1, , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1259,117,279,120,191,249,177,416,203,165,193,699,1997
102,e, , ,d,a, , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,583,810,715,562,356,272,1389,670,137,25,290,150,1998
103,a,b,a,a,a, ,b,a, , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,696,1200,134,326,176,210,318,398,33,125,0,211,1999
104,a, ,b, , ,b, , , , , ,c, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,773,796,153,267,372,206,449,3,64,170,765,836,2000
105, , ,a,c, , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,376,104,386,932,147,277,76,33,226,23,118,201,2001
106,a, ,b,a, , , , , , , ,a, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,435,206,289,1063,231,282,147,10,25,73,89,366,2002
107, , ,c, , ,a, , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,313,292,63,1115,367,520,425,15,33,268,89,38,2003
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,574,793,69,738,107,248,429,256,368,129,315,621,2004
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,629,-9999,585,1286,470,135,1448,557,112,64,162,175,2005
110,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1028,587,456,540,663,1425,204,363,363,47,227,372,2006
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,96,367,181,650,102,183,48,122,189,67,224,585,2007
112, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,1141,512,546,750,268,56,-9999,98,0,11,135,84,2008
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,273,322,112,198,429,241,355,1344,0,286,59,650,2009
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,726,88,356,848,551,427,363,527,141,196,254,579,2010
115, , ,c,c, ,f, , ,e, ,f,f, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,51,307,170,241,817,287,-9999,-9999,0,-9999,25,711,2011
116, , , , , , ,g,g,c,c,c, , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,620,34,235,1388,1207,252,128,33,41,0,8,214,2012
117,b, , , , ,c,c, , , ,f, , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,158,85,203,164,221,109,182,155,257,28,917,-9999,2013
118, , , , , , , , , , ,i,d, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,254,664,264,899,559,324,25,114,107,-9999,38,51,2014
119, , , , , , , ,i, , , , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,205,454,-9999,-9999,28,10,-9999,92,-9999,-9999,-9999,-9999,2015
120,i, , , , , , , , ,i, , , , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,481,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108,-9999,-9999,2017
121, , , , , , , , , ,c,c,d, , , , , , , , , , , , ,USH00104845, , , , , , , , , , , , ,-9999,-9999,218,-9999,-9999,-9999,-9999,-9999,-9999,31,0,239,2018
