,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1378,2040,1283,2420,1578,1014,2436,71,476,1975,162,89,1944
23, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1076,1746,1100,908,1830,1599,1092,1263,1405,674,514,989,1945
24, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,3306,1733,1757,1370,1525,854,1723,1361,2175,115,130,673,1946
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2325,523,2392,1108,1165,2806,863,1191,678,257,754,-9999,1947
26, , ,f, ,b, , , ,a, , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,779,2344,1635,1323,932,808,452,242,462,1039,41,341,1948
27,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1460,962,49,1132,1885,977,669,1004,1837,921,1070,1548,1949
28, , , , , ,a, , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1826,2669,552,824,1335,1341,2096,1976,1608,2368,1101,1041,1950
29, , ,b, ,b, , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2659,717,971,2490,815,477,335,1323,1843,612,1475,211,1951
30, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1370,1107,960,1010,658,1480,679,475,427,234,470,0,1952
31, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,793,2134,674,1652,1209,1623,2137,82,694,205,181,254,1953
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1230,254,961,348,514,564,3037,41,593,114,440,401,1954
33,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,981,1435,785,653,2563,1067,1190,762,2118,1302,427,239,1955
34, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,707,2536,1236,1108,2183,1356,532,224,890,506,389,298,1956
35,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1412,1044,3549,826,1019,1811,1524,1808,852,85,1497,1187,1957
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1077,1037,672,139,1007,2572,2437,955,1117,580,2407,280,1958
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,675,730,1161,892,1146,1384,505,1642,1184,608,1035,828,1959
38, , , ,b, , , , , , ,a, , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1084,965,954,1260,1071,486,760,1238,645,2242,211,1027,1960
39, ,a,c,f, , , ,b,h, , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,682,1919,1497,1085,2660,902,576,852,610,824,743,368,1961
40, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1683,717,1063,167,783,1398,1117,2030,850,325,706,815,1962
41, , , , , ,d, , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,507,790,816,944,826,152,269,785,2303,599,379,61,1963
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,744,545,1083,1811,1449,2071,942,356,381,1047,930,585,1964
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,532,1959,767,790,1394,93,807,475,838,535,1753,8,1965
44, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1886,2359,389,1507,152,1495,916,146,168,1114,312,678,1966
45, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,460,1161,366,1918,340,1048,2214,371,1588,1021,484,467,1967
46, , ,., , , , , , , , , , , ,1, , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2498,734,2565,1451,1017,2529,1482,2265,1124,1349,1780,690,1968
47, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,395,991,897,1869,1248,1192,1028,574,1660,887,111,549,1969
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,449,1067,637,775,1164,1788,942,613,685,1264,919,2043,1970
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,422,1739,1123,1989,990,995,1835,1685,929,674,353,33,1971
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1765,410,1243,1956,1568,581,577,932,805,583,754,1648,1972
51, , , , , , , ,., , , , , , , , , , , ,1, , , , ,USH00160537, , , , , , , , , , , , ,1799,903,1991,1592,2844,2172,1489,886,874,381,1423,1741,1973
52, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2790,1465,793,1834,1041,1920,1239,1777,488,2564,1937,975,1974
53,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1240,2720,724,376,2173,1893,3523,1854,2382,683,340,1177,1975
54, , , , ,d, , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1019,780,676,1273,951,253,1044,1160,869,163,730,516,1976
55,a, , , , ,b, , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1228,450,1840,868,2198,689,466,948,1292,542,563,508,1977
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1554,927,749,1861,572,877,3445,498,320,821,295,209,1978
57, , , , , , , , , , , ,b, , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,3068,1351,1577,1179,1591,2758,865,814,1716,377,2291,455,1979
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,895,592,764,157,3070,1418,2033,480,229,78,455,1073,1980
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,415,593,653,548,1374,658,1535,650,564,969,461,1104,1981
60,g,c, ,a, , , , , , , ,c, , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1611,1110,1871,4752,679,1343,479,1731,626,1324,762,2609,1982
61,b,a,b,a,b, ,b, ,d,d, ,b, , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,489,2581,1990,2578,1535,930,2843,1270,424,597,544,264,1983
62, ,b, , , , , , , , , ,i, , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,986,2015,1455,426,2339,1580,762,2025,432,1547,532,1976,1984
63, ,c, , , ,c, ,b, , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1217,1634,804,965,1333,702,342,302,625,1218,801,2903,1985
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,130,780,2588,895,605,1029,1630,2121,432,366,594,1565,1986
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,983,2864,-9999,-9999,952,201,999,775,265,458,-9999,-9999,1987
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,641,915,-9999,-9999,1748,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1988
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2024,1181,939,1191,1018,419,3130,1944,3260,209,242,268,1989
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2724,1774,1375,2248,2863,929,2151,364,310,149,899,999,1990
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1101,1950,1090,1155,755,6323,2499,485,2217,353,1522,2395,1991
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1198,1417,1358,1321,1153,537,996,1784,1267,515,1048,1100,1992
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1335,1053,1059,677,1054,1804,1035,2350,965,443,310,764,1993
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1632,1318,716,1075,1535,1176,958,804,-9999,660,422,1620,1994
73, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1660,1327,380,1273,2048,2640,842,222,1784,512,449,320,1995
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,922,382,1183,1525,1161,1711,345,1469,882,1649,1643,818,1996
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2244,2202,1078,1580,1422,2104,1483,905,759,706,480,1476,1997
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2877,-9999,1156,2081,1261,1134,163,475,1530,747,1641,213,1998
77,a, , , , , , , ,a, , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,3779,250,277,1052,1802,1664,-9999,1778,295,173,1304,316,1999
78, , , ,a,a, , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,-9999,359,1738,1349,2880,1697,2067,1274,254,74,536,342,2000
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,-9999,-9999,2070,2512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2001
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2510,648,1210,1730,2522,881,973,689,624,1394,765,1841,2002
81, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,195,2190,1358,894,565,1019,1449,1604,1058,989,1004,237,2003
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1152,1902,2796,1156,820,780,2330,3692,2728,866,96,2562,2004
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1387,1134,406,591,777,849,1235,518,1744,350,730,61,2005
84,c, , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1260,1959,594,2042,1521,1153,804,663,228,1858,393,2306,2006
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1625,417,583,983,132,1567,658,636,2114,97,769,1098,2007
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,426,1255,657,1124,585,645,1774,686,731,2812,3102,333,2008
87, , , , , , , , , ,b,b, , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,-9999,234,582,1564,1393,653,2589,117,1574,147,2255,5562,2009
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1544,592,1401,163,477,546,793,842,1104,492,229,272,2010
89, , , ,a, , , , ,a, , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,1331,788,1457,2399,388,1482,513,681,358,618,803,450,2011
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,598,1388,542,1572,2124,1121,40,432,811,-9999,1021,1144,2012
91, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,2591,1177,1866,1055,337,1437,945,1527,697,256,1164,1541,2013
92, , , , , , , , , ,a, ,a, , , , , , , , , , , , ,USH00160537, , , , , , , , , , , , ,278,987,-9999,-9999,1019,2474,1742,906,1161,1578,246,998,2014
