,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,26,69,66,53,153,270,390,3,110,96,81,0,1935
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,253,446,167,313,305,224,61,330,669,273,91,270,1936
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,158,313,199,198,231,116,305,23,758,69,117,300,1937
36, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,165,264,235,78,313,196,699,117,201,315,133,419,1938
37, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,145,67,0,56,59,105,191,119,152,81,277,456,1939
38, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,375,392,211,175,188,324,8,117,36,53,239,231,1940
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,135,361,117,357,421,318,163,445,272,216,137,688,1941
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,69,210,299,64,300,258,125,31,87,92,33,130,1942
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,60,292,41,253,81,155,259,639,200,302,46,352,1943
42, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,297,69,213,119,455,428,604,310,33,0,56,87,1944
43, , , , , , , ,.,.,.,.,g, , , , , , , ,B,B,B,B, ,USH00426135, , , , , , , , , , , , ,58,443,110,423,303,288,-9999,424,58,945,259,110,1945
44,c, , , ,b, , , , ,b, ,b, , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,51,28,469,224,142,370,427,0,182,233,0,946,1946
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,188,180,267,278,227,506,183,399,81,160,64,427,1947
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,86,133,175,498,450,261,0,353,88,122,28,191,1948
47,a, , , ,b, , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,311,48,84,160,190,45,587,164,81,26,92,386,1949
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,411,120,259,122,98,120,259,23,223,10,161,96,1950
49,d, , , , , , , , ,a, , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,205,79,390,919,209,275,322,145,229,199,10,302,1951
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,227,162,155,109,295,237,158,171,147,268,0,0,1952
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,84,3,74,163,130,244,192,25,303,282,18,142,1953
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,305,82,216,43,411,111,107,148,143,37,344,257,1954
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,287,433,407,291,147,43,250,276,298,353,353,117,1955
54, , , , , , , , , , ,b, , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,537,125,43,185,15,291,148,0,114,102,13,190,1956
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,412,91,287,195,458,593,527,214,10,308,0,245,1957
56, , , , , ,b, , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,261,293,255,59,503,133,59,56,0,767,0,0,1958
57, , , , , , , , , , ,b,b, , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,89,549,0,363,253,181,187,149,56,408,407,44,1959
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,159,475,463,13,262,74,124,63,54,145,99,443,1960
59, , ,e,g, , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,0,170,208,129,307,217,203,55,193,682,387,315,1961
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,140,610,98,89,218,374,463,148,185,0,51,114,1962
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,86,193,498,107,318,450,61,594,30,544,486,69,1963
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,200,16,163,711,172,383,528,385,0,107,104,30,1964
63, , , , , , , , , , , , , , , , , , , ,1, , , , ,USH00426135, , , , , , , , , , , , ,178,32,119,411,105,391,176,84,469,451,389,25,1965
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,49,230,152,873,36,69,178,18,16,272,270,364,1966
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,480,58,239,316,190,225,641,620,518,38,149,99,1967
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,83,516,136,124,232,623,434,239,236,650,8,230,1968
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,568,456,160,313,135,130,25,605,59,294,186,560,1969
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,216,142,504,369,320,359,135,294,222,77,335,193,1970
69, , , , , ,b, , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,197,345,57,283,106,600,115,82,264,163,302,500,1971
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,191,18,223,215,51,183,10,340,108,245,206,607,1972
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,247,154,348,176,247,496,257,307,362,414,223,107,1973
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,164,41,245,112,115,223,0,69,145,49,8,246,1974
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,156,90,371,134,233,189,549,320,259,38,6,181,1975
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,55,150,39,30,181,159,135,50,212,43,107,58,1976
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,56,125,5,112,125,26,674,76,201,347,155,185,1977
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,348,250,580,122,649,474,179,0,3,261,318,3,1978
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,230,191,171,38,298,113,142,5,67,298,0,450,1979
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,628,223,216,100,405,94,503,13,67,84,214,376,1980
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,55,67,137,277,400,234,672,254,107,246,197,720,1981
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,285,85,187,170,286,105,421,145,931,91,1347,370,1982
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,316,508,682,500,586,335,424,226,209,537,447,145,1983
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,156,155,97,191,232,456,114,538,302,320,298,579,1984
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,272,163,494,130,305,124,372,145,425,43,191,343,1985
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,49,264,95,18,353,692,165,173,211,290,537,279,1986
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,173,260,161,208,289,57,271,192,440,521,28,385,1987
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,420,43,292,116,301,327,148,23,20,82,120,176,1988
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,71,455,196,43,270,129,139,67,118,231,237,130,1989
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,156,531,167,145,249,184,117,200,187,46,266,310,1990
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,124,84,-9999,-9999,215,344,766,105,108,200,291,232,1991
90, , , ,b, , , , ,a, , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,-9999,-9999,-9999,465,-9999,-9999,-9999,76,261,95,-9999,-9999,1992
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,733,559,231,265,623,153,424,319,75,393,209,421,1993
92, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,211,709,410,285,115,570,246,3,67,374,304,1099,1994
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,450,214,56,226,437,775,1057,474,243,159,222,13,1995
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,278,527,559,295,596,292,303,5,129,43,285,494,1996
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,914,356,354,174,35,614,400,282,147,440,522,299,1997
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,405,592,268,195,440,406,271,1026,390,250,206,516,1998
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,402,246,33,245,126,883,729,329,136,333,95,36,1999
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,545,780,315,105,413,302,298,133,0,344,404,621,2000
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,199,183,519,306,223,593,280,11,251,74,5,206,2001
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,77,121,544,315,362,437,69,41,41,0,392,470,2002
101, , , , , , , , , , , ,d, , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,130,430,302,574,484,411,257,356,0,229,150,22,2003
102, ,b, ,a, , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,161,518,361,207,82,499,176,256,91,109,74,785,2004
103, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,669,413,112,220,438,565,820,209,13,232,313,578,2005
104, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,556,126,150,165,734,625,64,43,144,59,321,491,2006
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,65,270,89,566,224,158,282,120,142,218,376,349,2007
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,201,300,229,310,165,-9999,538,300,112,196,179,259,2008
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,570,145,33,401,65,497,376,566,68,21,53,130,2009
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,140,159,424,846,273,467,600,350,13,-9999,8,366,2010
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,43,209,128,21,336,371,754,356,183,142,143,461,2011
110, , , , , , , ,a, ,f, , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,351,533,257,349,267,221,-9999,0,261,24,224,171,2012
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,201,122,94,189,46,231,293,0,373,113,230,250,2013
112, , ,f,f, ,c, , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,102,377,57,435,233,63,249,56,224,325,482,43,2014
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,181,20,364,405,102,274,623,46,72,382,195,267,2015
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,296,46,282,681,226,356,309,36,36,31,350,103,2016
115, , , , , , , , ,i, , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,799,564,79,78,782,322,49,-9999,8,168,617,10,2017
116, , , , , , ,c, , , , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,244,155,536,424,529,368,276,5,178,178,8,672,2018
117, , , , , , , , ,e, , , , , , , , , , , , , , , ,USH00426135, , , , , , , , , , , , ,450,405,-9999,-9999,943,881,761,76,135,-9999,-9999,-9999,2019
