,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , , , ,2,2, , , , , ,2,2,2,USH00280734, , , , , , , , , , , , ,-9999,-9999,787,1207,-9999,-9999,-9999,-9999,-9999,38,114,605,1881
1, , , , , , , , , , , , ,2,2, , ,2,2,2,2,2, , , ,USH00280734, , , , , , , , , , , , ,1308,1283,-9999,-9999,795,655,1702,693,630,-9999,-9999,-9999,1882
2, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00280734, , , , , , , , , , , , ,986,1008,394,770,800,709,709,1494,1113,1087,1257,1824,1883
3, , , , , , , , , , , , ,2,2, , ,2,2, , , , , , ,USH00280734, , , , , , , , , , , , ,1140,1214,-9999,-9999,1179,599,-9999,-9999,-9999,-9999,-9999,-9999,1884
4, , , , , , , , , , , , , , ,2,2, , , , ,2,2,2,2,USH00280734, , , , , , , , , , , , ,-9999,-9999,414,1039,-9999,-9999,-9999,-9999,1148,1298,569,1062,1891
5, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00280734, , , , , , , , , , , , ,1529,345,1707,460,1199,396,1201,1260,785,988,602,84,1892
6, , , , , , , , , , , , , , , , , , , , , , , , ,USH00280734, , , , , , , , , , , , ,476,1914,943,764,910,985,-9999,-9999,-9999,3033,906,569,1893
7, , , , , , , , , , , , , , , , , , , , , , , , ,USH00280734, , , , , , , , , , , , ,609,1183,843,1410,298,694,1687,907,576,671,1389,1277,1894
8, , , , , , , , , , , , , , , , , , , , , , , , ,USH00280734, , , , , , , , , , , , ,722,439,587,842,542,1087,611,1173,1138,844,193,1272,1895
9, , , , , , , , , , , , , , , , , , , , , , , , ,USH00280734, , , , , , , , , , , , ,173,1753,1143,262,1451,354,971,1119,3376,590,985,773,1896
