,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
47, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,266,605,615,732,166,1529,443,439,935,1145,159,1454,1927
48, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,489,548,186,345,511,813,651,1302,511,2108,753,285,1928
49, , , ,a, , , , ,a, , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,565,581,847,462,765,947,1264,1220,1128,340,427,1107,1929
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,504,264,237,773,419,303,304,1002,21,283,216,78,1930
51, , , , ,c, , ,a, , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,231,398,49,364,484,576,1182,849,1805,1343,614,166,1931
52, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,783,679,1130,788,1207,429,1297,445,1189,242,484,1970,1932
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,696,450,0,391,648,1238,959,305,2182,1521,880,523,1933
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,228,399,854,1066,866,374,686,715,723,1641,1316,343,1934
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,828,580,841,493,837,925,909,914,1022,1554,1234,572,1935
56, ,b, , ,a, , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,969,512,147,1101,1538,559,654,592,630,597,895,1406,1936
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1523,639,487,207,233,1248,754,1195,1215,1259,848,1838,1937
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,353,232,489,797,482,349,729,1061,1543,818,789,143,1938
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,751,1102,369,340,503,642,618,739,1649,805,450,566,1939
60,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,478,360,975,638,447,727,993,1591,1653,1735,320,388,1940
61, , , , , , , , , , , , , , , , ,1,1, , , , , , ,USH00442208, , , , , , , , , , , , ,411,18,356,918,236,528,155,729,1332,750,246,280,1941
62, , , , , , , , , , , , , , , , , , , , , , ,1, ,USH00442208, , , , , , , , , , , , ,361,337,356,656,624,170,1842,1000,567,1919,1097,1757,1942
63, , , , , , , , , , , , , , , , , , , , , , ,1, ,USH00442208, , , , , , , , , , , , ,580,174,260,302,867,508,1288,1572,1781,676,152,603,1943
64, , , , , , , , , , , , , , , , , , , , , , ,1, ,USH00442208, , , , , , , , , , , , ,269,664,310,486,1044,425,1087,1092,388,811,1308,556,1944
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,355,520,830,569,358,373,1014,736,1214,361,1753,30,1945
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,360,349,212,445,652,554,972,1307,1694,600,454,645,1946
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,656,366,803,188,387,353,605,1380,1064,558,921,348,1947
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,392,254,1216,834,1224,687,2038,774,702,2154,1272,1062,1948
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,928,363,289,466,350,766,1189,1605,1318,2232,326,829,1949
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,521,430,548,739,597,319,1764,388,681,399,1848,310,1950
71, , , , , , , ,b, , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,518,646,811,1006,920,731,508,1472,997,771,173,145,1951
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1002,527,1187,714,1024,1051,1210,742,652,1750,775,345,1952
73,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,602,603,401,680,1124,560,1318,847,607,606,406,416,1953
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,379,427,943,714,1144,608,972,1241,927,516,330,1595,1954
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,66,644,446,66,1182,794,585,1304,1464,2258,431,263,1955
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,376,732,142,449,691,511,246,485,2146,1097,891,548,1956
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,414,719,565,669,300,1239,844,1154,434,58,1131,736,1957
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,617,754,356,167,778,965,1217,596,1301,1599,401,241,1958
79,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,384,167,282,624,512,955,1071,788,1086,756,1132,1076,1959
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,355,805,134,170,499,559,1751,910,724,1489,1059,319,1960
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,368,623,513,800,785,837,799,647,764,1357,951,975,1961
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,427,660,1001,716,735,617,689,914,560,675,257,527,1962
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,208,343,1031,318,1337,327,279,346,328,420,671,8,1963
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,624,518,490,631,444,715,660,494,379,364,843,454,1964
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,636,811,234,68,774,702,483,547,397,372,747,589,1965
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,665,908,605,452,135,996,690,264,473,955,1669,650,1966
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,183,205,309,784,1153,135,904,255,1040,1867,785,614,1967
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,267,63,677,323,786,362,883,560,538,1553,803,869,1968
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,275,345,456,933,312,417,497,782,3318,1281,1595,290,1969
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,228,473,801,331,561,738,752,470,948,1149,606,1019,1970
91, , , , ,., , , , , , , , , , , ,1, , , , , , , ,USH00442208, , , , , , , , , , , , ,443,692,409,129,475,162,1494,1035,586,534,1560,967,1971
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,238,958,-9999,-9999,279,573,1055,1982,1303,468,-9999,-9999,1972
93,., , , , , , , , , , , ,1, , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,739,718,401,1499,913,1141,960,1033,537,1262,401,1110,1973
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,709,297,426,835,622,361,920,1496,794,568,563,313,1974
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,517,732,531,690,1288,321,1102,879,1229,1301,1483,682,1975
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,556,160,308,415,318,224,708,781,695,310,1236,2132,1976
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,175,111,1247,618,474,558,162,280,385,1044,543,816,1977
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1303,65,646,732,872,334,1067,842,1692,1606,262,183,1978
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1234,874,908,240,610,616,1074,1334,685,1021,1713,1363,1979
100, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,731,209,683,44,827,1473,621,130,1091,725,467,355,1980
101, , , , , ,b, , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,74,517,184,386,105,295,1100,1025,1389,280,686,864,1981
102,a, ,a, , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,461,812,866,441,785,619,526,1470,1565,863,318,576,1982
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,-9999,505,770,1285,662,1203,1091,871,211,503,487,1056,1983
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,323,940,849,414,1025,1388,436,287,1393,1557,375,797,1984
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,409,653,2185,192,264,189,1479,487,1082,1121,14,1168,1985
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,157,548,1100,745,376,495,658,390,549,376,583,254,1986
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,741,385,707,636,455,1526,702,620,366,573,2467,259,1987
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,496,227,862,261,228,355,1297,475,656,738,843,193,1988
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,375,378,454,450,621,904,1442,1435,1472,1217,689,881,1989
110, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,472,688,280,1057,475,545,1129,416,761,1222,650,2105,1990
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,842,332,361,1152,1238,478,523,929,1785,455,195,94,1991
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,439,604,1002,773,841,1032,923,654,1025,463,1051,205,1992
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,660,544,876,823,1441,1137,627,664,516,641,1069,602,1993
114,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,795,874,531,392,1535,837,704,431,991,1449,225,191,1994
115, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1064,280,577,529,400,325,1343,1395,1543,1343,641,1335,1995
116, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1807,514,781,1162,867,309,1445,1772,1211,1892,3106,567,1996
117, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,389,530,1064,897,1211,453,383,819,1343,817,743,431,1997
118, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1886,1389,174,478,1414,1035,1258,1194,192,465,359,317,1998
119, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,1066,401,330,406,637,334,609,155,481,666,1969,378,1999
120, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,298,350,307,315,681,762,1002,1853,1260,626,1498,19,2000
121, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,475,251,165,415,1040,417,999,883,1080,768,376,135,2001
122, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,181,116,989,696,814,1290,798,189,1294,811,887,1330,2002
123, , , , , ,g, , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,330,1487,738,732,858,640,1493,1680,1355,1605,1963,450,2003
124, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,170,712,949,621,572,930,1550,590,928,755,2086,393,2004
125, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,337,289,881,529,729,728,531,403,1169,754,56,1072,2005
126, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,659,432,1174,473,175,962,339,1691,1410,796,1536,1259,2006
127, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,458,664,324,676,910,912,481,-9999,826,1908,300,841,2007
128, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,326,704,620,889,519,956,1019,757,1367,742,427,277,2008
129, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,510,139,1082,1375,421,947,1673,1049,664,687,793,587,2009
130, , , , , , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,856,638,558,697,927,196,685,280,582,589,578,548,2010
131, ,a, ,c, , , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,257,497,627,820,1104,1790,1483,929,631,1490,1350,856,2011
132, , ,a, , ,b, , , , ,a,a, , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,559,256,237,431,1178,721,1164,656,1222,1384,724,655,2012
133,c, , , ,b, , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,692,299,597,1800,1972,583,565,1223,1845,1057,175,458,2013
134,a, , , ,c, , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,929,1170,1438,659,384,947,1054,1184,1239,795,185,1026,2014
135, ,c, , ,a, , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,742,155,550,791,504,1267,701,1783,679,234,2136,741,2015
136,b,c, , ,a, , , , , , , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,295,837,294,769,287,344,1499,2043,1236,781,628,509,2016
137, , , ,b, , , , ,c, ,a,a, , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,776,48,279,135,493,1010,1791,1036,2342,531,267,839,2017
138,b, , , , , ,a,b, ,a, , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,458,1007,1125,1239,325,845,1665,3261,995,1731,1695,818,2018
139, , , , , , , , ,a,h, , , , , , , , , , , , , , ,USH00442208, , , , , , , , , , , , ,841,658,-9999,-9999,818,974,1060,531,697,769,-9999,-9999,2019
