,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
26, , , , , , , , , , , , , , , ,B, , , , , , , , ,USH00291469, , , , , , , , , , , , ,292,183,147,0,0,0,664,526,329,403,246,955,1920
27,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,71,147,25,3,5,0,688,715,380,318,116,0,1921
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,64,8,97,0,13,997,150,453,357,41,543,112,1922
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,117,396,76,541,127,280,0,622,363,282,150,823,1923
30, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,46,36,110,79,15,158,8,125,56,69,51,1924
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,13,0,0,3,0,3,198,51,592,1047,284,273,1925
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,188,8,5,475,401,102,510,116,415,94,1270,508,1926
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,21,25,0,233,20,0,18,145,156,244,118,0,1927
34, , , , , ,a, , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,165,92,8,0,216,427,0,710,1404,219,270,1928
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,33,86,25,329,25,409,448,300,175,291,1013,1929
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,13,0,131,94,38,73,132,770,204,219,668,313,1930
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,236,254,156,469,13,1014,145,76,205,781,152,25,1931
38, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,168,491,0,282,55,69,509,353,277,281,1870,255,1932
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,38,302,94,0,0,8,120,104,276,676,646,177,1933
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,0,21,8,170,51,469,89,267,307,46,297,1934
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,3,112,282,112,28,206,371,280,249,348,1337,234,1935
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,176,0,185,69,43,10,859,76,475,289,678,188,1936
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,56,96,92,405,0,915,0,275,404,147,637,1937
44, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,242,89,33,61,41,171,104,603,704,3,854,300,1938
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,110,51,68,64,96,72,232,84,546,300,94,292,1939
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,25,101,176,3,0,333,776,500,157,402,66,586,1940
47, , , , , , , , , , , , , , , , , , ,1, , , , , ,USH00291469, , , , , , , , , , , , ,170,189,51,152,1085,367,3119,390,166,378,1730,830,1941
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,135,43,0,538,0,446,267,216,641,999,427,735,1942
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,0,191,488,20,87,208,1072,493,13,183,0,1943
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,228,249,395,91,0,0,92,782,277,554,1057,51,1944
51, , , , , , , , , , , , , , , , ,1,1, , , , , , ,USH00291469, , , , , , , , , , , , ,160,0,0,8,0,0,116,28,447,577,341,1556,1945
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,213,0,117,139,91,84,221,280,437,505,289,603,1946
53, , , , , , , , , , , , , , ,1,1, , , , ,1,1,1,1,USH00291469, , , , , , , , , , , , ,197,0,155,142,160,61,167,11,33,287,56,246,1947
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,24,105,0,68,11,30,231,1585,320,11,119,223,1948
55, , , ,., , , , , , , , , , , ,1, , , , , , , , ,USH00291469, , , , , , , , , , , , ,589,13,0,48,51,97,372,1223,399,117,1476,316,1949
56,.,., , , , , , , ,a,d, ,1,1, , , , , , , , , ,3,USH00291469, , , , , , , , , , , , ,5,64,0,0,3,124,399,341,1392,292,218,457,1950
57, , , , , , ,b, , ,b, , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,36,87,0,0,267,171,224,13,243,239,13,57,1951
58, , ,b, , , ,b, ,e, , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,38,44,89,0,25,106,61,562,236,40,155,0,1952
59, , , ,b, , , , , ,b, , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,5,3,0,96,112,89,266,110,429,16,41,237,1953
60, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,0,0,51,0,158,638,13,0,1121,66,505,1954
61, , , , ,b, ,b, ,d, , ,b, , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,99,0,119,0,3,28,80,325,231,87,287,295,1955
62, , , , , , , , , , , ,b, , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,178,0,41,0,0,139,28,242,419,0,3,1956
63, , ,b, , , ,b, , , , ,g, , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,36,56,41,0,196,13,442,140,66,366,259,214,1957
64,c,e,c, ,f,e,b, , ,b, , , , , , , , , , , , ,1,1,USH00291469, , , , , , , , , , , , ,321,30,79,0,52,0,0,214,309,335,1575,782,1958
65, ,f, , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,10,0,5,48,71,23,1409,234,420,521,26,196,1959
66, , , , , , , ,b, , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,92,44,0,532,53,0,99,336,1208,744,104,955,1960
67, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,270,94,480,31,203,0,102,302,201,69,71,104,1961
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,129,40,3,80,33,168,239,602,1108,10,655,251,1962
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,38,97,0,59,10,490,381,74,114,1209,89,21,1963
70, , , , , , , ,., , , , , , , , , , , ,1, , , , ,USH00291469, , , , , , , , , , , , ,5,30,34,25,66,0,78,132,79,181,479,26,1964
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,162,91,232,8,147,783,241,157,429,404,5,1965
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,130,0,0,0,114,381,171,136,178,1934,440,29,1966
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,8,69,94,56,13,86,807,247,190,203,0,1967
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,439,236,389,0,320,33,501,150,1242,473,0,104,1968
75, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,23,82,94,155,145,232,59,310,399,99,336,864,1969
76, , , , , , , , , , , ,d, , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,183,0,0,241,0,247,302,160,59,673,0,1970
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,33,21,138,253,8,94,3,5,636,1008,576,61,1971
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,11,20,173,10,0,0,430,1253,529,514,1351,473,1972
79,b, , , ,b, , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,102,464,0,0,0,0,162,211,732,8,691,213,1973
80, , , , ,b, , , , , ,c, , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,133,25,45,203,0,23,74,156,39,1125,1380,1469,1974
81, , , , ,., , , , , , , , , , , ,1, , , , , , , ,USH00291469, , , , , , , , , , , , ,38,457,0,147,46,18,3,48,1364,75,381,20,1975
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,69,25,269,0,23,44,698,6,463,237,747,285,1976
83, , , ,., , , , , , , , , , , ,1, , , , , , , , ,USH00291469, , , , , , , , , , , , ,77,33,64,0,297,591,245,514,165,562,181,523,1977
84,., , , , , , , , , , , ,1, , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,43,231,1147,95,63,84,462,501,488,295,2026,536,1978
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,88,122,8,231,11,38,719,621,637,533,170,0,1979
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,212,149,262,51,0,299,176,231,132,229,3117,77,1980
87, , , , , , ,c, , , ,d, , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,150,46,0,0,109,902,125,388,922,527,105,193,1981
88,g,h, ,i,i, ,h,c, , , , , , , , , ,1, , , , , , ,USH00291469, , , , , , , , , , , , ,91,61,498,257,0,89,540,48,528,161,243,595,1982
89,b, , , , , ,b,b, ,f, , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,85,147,120,51,84,353,18,156,134,262,480,672,1983
90, , ,f,b, , , ,a, ,e,a, , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,77,0,25,217,51,0,854,574,838,1359,518,799,1984
91,a, , , , , ,c, , , ,a, , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,155,49,10,3,86,175,285,762,76,188,789,468,1985
92, , ,d, , , , , , , ,a, , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,66,143,637,590,13,0,381,1445,142,279,445,461,1986
93, , , ,., ,b, , , , , ,a, , , ,1, , , , , , , , ,USH00291469, , , , , , , , , , , , ,79,216,115,229,89,79,330,1362,63,1012,398,160,1987
94, , , ,d, , , ,c, ,b, , , , , , , , , , ,1, , , ,USH00291469, , , , , , , , , , , , ,5,122,0,0,3,106,209,488,612,905,1204,0,1988
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,5,255,0,70,109,55,51,203,13,323,409,30,1989
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,176,13,221,28,150,219,36,8,1049,536,160,313,1990
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,361,48,102,962,3,0,154,173,1901,196,2105,5,1991
98, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,204,400,76,114,40,129,988,653,293,290,705,30,1992
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,310,107,97,0,5,160,35,226,333,508,18,236,1993
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,33,18,277,23,16,46,599,99,51,411,79,177,1994
101, , , , ,c, , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,87,91,0,76,53,0,343,295,35,120,753,28,1995
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,158,0,112,0,0,213,0,580,246,1701,508,33,1996
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,147,574,124,628,33,453,359,256,145,790,546,1258,1997
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,23,38,127,119,0,0,69,127,557,253,679,1998
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,253,0,0,33,159,56,823,193,737,91,145,81,1999
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,15,13,1067,99,65,36,0,963,25,99,0,597,2000
107, , , , , , , , , , ,e, , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,228,122,316,52,223,125,135,310,114,133,245,28,2001
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,44,161,144,128,547,0,0,67,632,528,246,506,2002
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,252,122,0,89,0,302,127,142,80,54,313,2003
110, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,63,242,1164,208,435,1059,-9999,424,723,521,1046,196,2004
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,115,424,0,0,170,46,384,31,146,611,67,267,2005
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,79,23,84,306,25,-9999,457,137,-9999,1093,194,2006
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,418,122,104,233,671,150,877,257,330,373,1299,0,2007
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,3,10,10,33,59,0,219,157,642,479,591,187,2008
115, , , , , ,b, , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,-9999,26,380,36,0,102,452,1558,160,67,259,2009
116, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,249,341,0,3,104,155,218,316,1869,255,865,26,2010
117, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,109,13,379,0,0,0,11,156,127,424,68,2011
118, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,62,19,53,33,16,35,764,0,647,140,473,0,2012
119, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,172,48,105,178,0,10,23,115,1199,132,748,26,2013
120, , , , , , ,b,a, , , ,a, , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,0,3,218,773,39,163,110,112,617,473,3328,143,2014
121,a,b, ,a, , , , , , , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,384,15,92,21,-9999,155,675,178,684,232,737,999,2015
122, ,a, , , , , ,b, ,a, , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,186,25,116,215,0,99,70,302,132,1610,291,53,2016
123,a,b,a, , , ,i, ,c, , , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,162,0,78,51,10,125,119,516,334,914,882,107,2017
124, , , , , ,a,a, , ,a, , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,15,-9999,97,145,8,5,66,287,494,376,596,1038,2018
125, , , , , ,c, , , ,h, , , , , , , , , , , , , , ,USH00291469, , , , , , , , , , , , ,15,0,-9999,-9999,219,272,61,486,861,201,-9999,-9999,2019
