,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,-9999,-9999,48,74,-9999,-9999,594,478,572,307,1943,145,1904
1, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,66,211,456,10,1377,1132,212,133,732,383,641,71,1905
2, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,13,64,168,214,104,293,87,280,1031,574,640,298,1906
3, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,82,16,221,0,0,439,204,190,686,905,11,188,1907
4, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,15,102,158,51,69,424,317,46,511,689,23,166,1908
5, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,56,21,256,289,198,158,338,116,432,570,950,124,1909
6, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,25,51,61,0,35,391,183,552,360,577,69,421,1910
7, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,5,287,78,430,142,101,661,620,1445,835,478,752,1911
8, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,0,122,0,28,232,170,587,674,346,560,289,317,1912
9, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,112,470,135,541,242,303,243,1320,310,445,551,99,1913
10, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,3,71,102,56,109,1371,711,282,1708,973,115,595,1914
11, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,33,320,8,84,280,1391,591,443,946,354,529,246,1915
12, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,221,0,8,43,54,988,61,592,467,789,66,421,1916
13, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,140,195,91,0,23,297,650,188,544,543,119,109,1917
14, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,261,371,137,310,381,128,104,587,581,524,460,1043,1918
15, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,0,513,221,64,1331,1070,563,492,709,729,473,653,1919
16, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,8,185,30,41,115,115,566,543,752,1348,229,722,1920
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,211,62,0,10,528,68,876,1330,1480,595,48,10,1921
18, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,38,147,198,0,28,396,536,217,473,404,243,0,1922
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,0,104,150,170,84,122,107,905,796,1066,482,870,1923
20, , , , ,d, , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,84,129,43,234,107,156,129,30,463,625,47,68,1924
21, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,134,28,119,101,18,0,507,269,962,551,383,381,1925
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,213,0,51,123,839,562,552,239,387,382,233,145,1926
23, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,10,50,15,28,109,147,0,775,744,519,488,71,1927
24, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,0,243,445,110,256,490,737,117,213,495,41,451,1928
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,5,194,248,41,328,5,1010,294,1351,1468,403,87,1929
26, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,87,0,150,10,240,190,830,222,869,455,465,1412,1930
27, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,31,302,115,0,186,698,233,137,426,176,632,306,1931
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,72,58,0,79,99,284,612,326,448,540,386,169,1932
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,18,114,132,152,127,43,552,765,945,648,335,123,1933
30, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,89,676,274,0,45,138,454,207,226,355,79,6,1934
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,290,96,119,0,0,186,1014,8,526,803,285,190,1935
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,124,15,21,0,0,18,552,265,388,481,715,139,1936
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,36,71,0,41,213,287,483,1057,292,269,231,114,1937
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,38,155,130,94,112,158,171,768,578,384,955,790,1938
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,318,73,115,106,44,501,322,77,187,268,453,76,1939
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,112,234,586,135,383,220,738,31,788,638,548,51,1940
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,135,33,0,30,900,568,1103,543,886,253,856,701,1941
38, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,20,28,0,64,147,1573,142,107,240,746,1220,453,1942
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,79,43,185,321,138,168,552,173,442,1241,97,31,1943
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,229,5,320,30,86,641,363,257,364,781,112,612,1944
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,155,141,0,31,74,318,139,313,617,788,314,115,1945
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,77,132,346,0,376,137,369,30,603,920,547,636,1946
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,5,125,56,300,73,208,559,313,630,828,64,184,1947
44, , ,a, ,b, ,b, , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,352,336,58,8,374,20,1146,221,271,502,69,76,1948
45, , , , , , , ,b,b, , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,170,33,28,115,119,423,494,762,526,868,325,0,1949
46, , , , , , , ,b,d,b, , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,31,3,76,0,49,81,86,539,548,321,457,23,1950
47, , , , , , ,c, , ,b, , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,131,18,355,150,127,338,600,191,538,760,69,208,1951
48, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,51,110,297,64,71,254,533,101,579,971,483,0,1952
49, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,0,92,374,170,3,107,382,247,873,490,33,302,1953
50,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,78,39,3,154,89,61,582,75,430,613,165,479,1954
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,18,173,43,8,140,176,1630,252,333,913,196,0,1955
52, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,130,58,82,0,89,51,721,97,465,562,0,0,1956
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,13,0,607,0,390,628,688,29,693,793,112,1292,1957
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,55,31,114,122,416,587,742,1133,910,608,102,258,1958
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,127,61,13,76,36,258,526,788,731,1147,97,558,1959
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,190,150,20,363,41,35,109,468,1060,283,422,1545,1960
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,56,125,206,119,101,277,216,442,634,1300,433,172,1961
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,182,137,211,21,241,132,121,588,566,277,169,6,1962
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,206,440,94,86,26,8,470,474,648,689,1264,155,1963
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00291813, , , , , , , , , , , , ,33,118,291,129,68,267,127,84,343,403,288,56,1964
