,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,2073,2047,1044,3637,1107,787,577,1882
1, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,2817,706,1679,686,566,0,584,1883
2, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,1052,1798,828,1494,1727,483,480,1884
3, , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,-9999,980,622,1346,279,991,406,1885
4, , , , , , , , , , , ,., , , , , ,2,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,1798,572,1913,1321,579,724,251,1886
5, , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,-9999,617,942,478,912,376,1742,1887
6, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,25,975,1013,445,1854,452,1435,1888
7, , , , , , , , , , , , , , ,2,2, , ,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,-9999,-9999,439,318,-9999,-9999,559,1011,1877,475,229,5,1889
8, , , , , , , , , , , , ,2,2,2, ,2,2,2,2,2,2,2,2,USH00223107, , , , , , , , , , , , ,780,1920,0,-9999,1689,1161,1234,930,500,836,353,279,1890
9, , , , , , , , , , , , , , , , , , , , , ,1,1, ,USH00223107, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,0,-9999,1891
10, , , , , , , , , , , , , , ,1, , , ,1,1, ,3,1,1,USH00223107, , , , , , , , , , , , ,-9999,-9999,869,-9999,-9999,-9999,523,493,-9999,196,249,107,1892
11, , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,-9999,1958,1176,1306,1146,696,1938,721,1222,1684,1537,335,1893
12, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1648,1788,632,1135,937,831,531,818,1466,1887,340,165,1894
13, , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,-9999,-9999,665,1753,1041,414,1082,1575,1328,1575,234,442,1895
14, , , , , , , , , , , , , ,1, ,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,-9999,2316,-9999,46,838,1013,1080,1504,434,983,932,1257,1896
15, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1331,1016,249,1676,1468,729,335,965,1808,1333,0,419,1897
16, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1979,610,1600,775,1367,853,467,1547,2837,1999,1448,660,1898
17, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,2212,747,269,1026,953,175,927,935,2273,1029,203,241,1899
18, , , , , , , , , , , , ,1,1, , ,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,726,2195,-9999,-9999,1161,2578,229,4221,1257,503,330,889,1900
19, , , , , , , , , , , , ,1, ,1,1, ,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1971,-9999,780,1989,-9999,1062,851,1499,259,848,1016,452,1901
20, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,958,838,958,1580,2827,762,668,94,732,1613,1107,541,1902
21, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1468,3404,338,719,1585,224,889,1166,513,1844,13,180,1903
22, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,958,810,734,1041,1090,897,805,1237,1577,1692,754,38,1904
23, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1435,2311,577,996,861,2164,914,1351,792,1427,335,1003,1905
24, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1280,417,432,1207,2449,427,1872,467,1339,932,3048,1166,1906
25, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,442,1547,1509,767,777,1278,2850,683,1344,1227,676,320,1907
26, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,973,2238,94,892,909,1715,2301,958,1615,1595,582,142,1908
27, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,752,2126,191,892,1816,1737,4153,2494,955,1473,752,218,1909
28, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,538,1458,653,1212,170,1674,828,1796,612,244,559,846,1910
29, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1410,635,986,2159,381,1593,452,1481,1189,1646,330,152,1911
30, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1001,1161,325,2299,2289,2416,1618,1359,2819,691,424,312,1912
31, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,2062,1384,747,795,2019,622,970,165,2299,991,2123,564,1913
32, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,401,1011,704,1168,1110,1727,244,686,1544,1897,767,71,1914
33, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1453,1839,820,1163,688,196,1659,1008,1039,1163,1656,744,1915
34, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1669,800,582,747,627,490,2631,907,1669,759,89,409,1916
35, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1359,1412,483,615,1984,615,699,406,549,1092,638,119,1917
36, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1727,559,1295,798,163,1877,434,2052,825,1425,993,2670,1918
37, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1626,1494,1689,2573,1687,1044,1778,638,815,2941,198,1077,1919
38, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1613,787,701,2225,1341,1986,1293,782,2248,2545,312,254,1920
39, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,726,1214,206,907,1397,2827,320,648,803,409,932,279,1921
40, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1753,1542,805,1567,2614,1176,1138,1748,1318,1001,254,582,1922
41, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,617,1770,1102,1753,2108,2276,2283,1506,1814,1981,76,729,1923
42, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1687,1247,20,1831,592,1687,909,701,1184,732,605,241,1924
43, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,2431,1092,1285,699,894,325,632,714,1110,292,450,2029,1925
44, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,1854,825,1179,1509,1260,792,927,1151,1382,2078,378,439,1926
45, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00223107, , , , , , , , , , , , ,559,1151,1069,2426,2139,513,724,963,803,1506,56,716,1927
