,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0,.,.,.,.,., , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,1080,330,825,572,699,330,1067,749,51,381,1219,406,1886
1, , ,.,., , ,.,.,.,.,.,.,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,140,2172,953,737,432,559,572,1016,546,533,483,203,1887
2,.,.,.,.,.,.,.,.,.,.,.,.,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,635,445,1016,483,1016,483,1080,1003,813,1270,318,825,1888
3,.,., , ,.,.,.,.,.,., , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,1016,254,744,912,508,508,1270,1397,825,381,686,234,1889
4, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,1072,1209,691,536,1001,1168,1626,965,160,686,678,1067,1890
5, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,617,1064,1405,546,1029,693,467,1184,1346,483,107,691,1891
6, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,366,808,843,478,1026,1062,1681,2111,993,587,701,201,1892
7, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,541,1318,648,635,396,1554,958,853,681,635,384,866,1893
8, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,475,1039,594,452,531,406,1232,881,178,43,742,864,1894
9, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,846,127,1440,742,208,706,394,701,772,564,465,264,1895
10, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,348,554,290,648,808,488,419,1328,2819,678,1273,163,1896
11, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00332791, , , , , , , , , , , , ,584,292,1374,511,1069,930,1080,711,782,818,201,378,1897
12, , , , , , , , , , , , ,2,2, , ,2,2,2, ,2, , , ,USH00332791, , , , , , , , , , , , ,1082,602,793,637,1186,528,1107,501,813,1276,989,1027,1898
13, , , , , , , , , , , , , , , , , ,2, , , , , , ,USH00332791, , , , , , , , , , , , ,810,382,435,777,1162,450,841,583,1290,201,410,484,1899
14, , , , , , , , , , , , , , , , , , , , , , , ,2,USH00332791, , , , , , , , , , , , ,432,1319,788,225,385,506,725,406,1485,1594,381,803,1900
15, , , , , , , , , , , , , , , , , , , , , , , , ,USH00332791, , , , , , , , , , , , ,370,369,238,992,838,625,1181,708,346,754,470,219,1901
16,a, , , , , , ,i, , , , , , , , , , , , , , , , ,USH00332791, , , , , , , , , , , , ,102,166,674,673,890,455,1098,1878,1049,442,2147,452,1902
17, , , , , , , , , , , , ,2, , , , ,2, , , , , , ,USH00332791, , , , , , , , , , , , ,312,1120,372,441,412,1397,615,1089,1190,1093,581,741,1903
18, , , , , , , , , , , , , , , , , , , , , , , , ,USH00332791, , , , , , , , , , , , ,1553,722,20,609,1483,737,1038,914,1571,401,689,369,1904
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00332791, , , , , , , , , , , , ,416,482,654,557,366,933,1498,1889,1110,786,1266,597,1905
