,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,117,1026,1057,135,198,76,644,322,43,357,851,116,1964
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,66,165,0,372,221,778,1075,898,208,647,1852,1105,1965
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,315,233,23,53,244,483,69,132,318,1476,824,183,1966
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,0,28,23,165,148,492,386,343,867,101,509,353,1967
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,650,206,658,170,371,456,1025,955,812,1166,163,328,1968
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,0,417,91,110,400,68,1503,445,587,829,1096,529,1969
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,3,83,66,104,570,308,250,82,102,278,554,250,1970
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,25,170,152,442,0,183,840,389,429,345,2550,724,1971
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,11,26,455,67,41,374,649,981,326,824,531,1313,1972
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,1049,317,211,20,975,589,555,782,684,20,1991,563,1973
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,20,0,168,244,137,1242,1095,979,48,1875,2148,1138,1974
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,401,524,556,328,228,226,1171,1316,1811,498,564,188,1975
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,0,61,58,30,180,1335,1189,872,160,412,935,668,1976
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,322,360,251,0,122,742,2373,411,25,1429,178,443,1977
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,102,409,579,38,18,470,1616,1337,48,173,835,13,1978
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,347,191,315,279,655,716,1179,1146,1121,1648,25,643,1979
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,609,163,107,444,146,357,3388,170,53,180,272,63,1980
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,33,79,276,71,495,1287,1321,862,366,419,34,801,1981
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,351,79,502,352,567,203,2231,1317,502,64,372,50,1982
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,182,407,505,142,531,296,998,849,0,218,805,2987,1983
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,10,241,467,1234,-9999,241,79,640,236,165,87,218,1984
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,130,473,270,178,985,787,488,2110,292,383,1197,1273,1985
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,0,280,677,140,135,547,1359,956,416,1490,1514,1706,1986
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,388,725,55,832,417,0,2540,1395,-9999,-9999,-9999,584,1987
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,374,25,117,195,529,556,439,899,532,152,1513,229,1988
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,399,317,0,16,599,87,892,1947,501,511,1336,203,1989
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,394,727,762,216,1031,864,793,664,1001,1311,374,221,1990
79, , , , , ,b, , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,353,3,299,1034,403,16,2237,2805,442,504,1168,694,1991
80, , , , , , , , , , , , , , ,1, , , , , , , , , ,USH00340179, , , , , , , , , , , , ,368,409,1339,555,235,602,1427,1541,435,1384,351,3,1992
81,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,393,559,259,299,636,862,2000,556,440,1191,837,239,1993
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,49,298,1304,70,537,1031,630,300,420,155,393,466,1994
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,160,33,43,229,311,883,1326,2352,1100,1841,1584,145,1995
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,5,9,361,56,244,8,356,1037,1897,1710,1186,466,1996
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,63,1154,144,729,6,1875,955,1335,745,1405,1558,742,1997
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,271,716,584,134,1078,79,256,33,86,646,13,889,1998
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,466,10,28,812,702,566,1458,1439,440,152,379,778,1999
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,66,293,580,443,1239,681,808,1582,188,3,520,2020,2000
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,494,528,722,51,244,23,1840,89,61,1151,445,8,2001
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,446,142,176,702,426,688,277,541,1036,22,404,1299,2002
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,0,179,259,28,161,652,201,1885,25,1161,138,101,2003
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,1016,469,1837,92,745,609,8,2468,948,644,175,519,2004
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,532,369,0,38,52,287,989,650,643,846,762,809,2005
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,16,10,208,659,647,500,767,35,237,481,857,1266,2006
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,391,51,0,633,716,316,-9999,1359,358,829,454,354,2007
96, , , , , , , , , ,c, , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,6,283,5,6,475,623,628,841,437,924,216,976,2008
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,117,64,68,499,424,1423,735,436,893,182,884,1017,2009
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,794,247,212,0,234,704,833,1009,1721,388,536,529,2010
99, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00340179, , , , , , , , , , , , ,24,141,-9999,-9999,13,28,117,30,43,155,225,-9999,2011
