,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,140,95,482,102,243,342,141,407,0,0,10,225,1944
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,100,164,352,51,647,315,130,500,113,528,308,445,1945
58, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,156,34,261,186,261,174,459,0,436,369,0,456,1946
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,32,176,84,71,34,541,432,99,61,311,297,182,1947
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,0,199,32,301,185,91,5,293,5,87,102,114,1948
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,161,138,66,100,154,47,493,153,109,120,71,178,1949
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,85,38,224,79,177,28,216,23,118,38,229,130,1950
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,11,34,146,497,44,363,285,56,358,314,15,43,1951
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,192,112,104,224,227,341,81,208,279,81,0,0,1952
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,171,6,21,26,36,144,51,38,192,191,0,84,1953
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,208,71,165,76,275,181,145,129,120,3,180,176,1954
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,141,181,150,232,13,59,269,379,439,403,38,33,1955
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,191,155,28,36,6,155,846,127,151,28,132,168,1956
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,145,58,149,69,217,384,579,86,67,48,0,148,1957
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,73,189,166,0,459,126,99,8,50,238,246,15,1958
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,38,279,0,92,74,163,215,79,64,171,266,0,1959
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,127,75,389,54,145,166,113,63,59,81,241,51,1960
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,33,76,38,82,265,181,153,104,158,537,160,31,1961
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,142,271,61,0,170,34,232,63,167,3,0,305,1962
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,13,118,198,54,285,534,35,920,3,233,524,112,1963
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,212,11,84,431,212,648,249,580,3,123,107,76,1964
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,84,135,153,210,68,99,140,286,340,556,327,51,1965
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,3,52,66,528,28,21,150,11,28,96,229,33,1966
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,279,16,56,535,51,262,445,1093,151,92,475,18,1967
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,51,169,89,126,195,315,237,280,330,544,38,425,1968
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,107,332,167,128,51,190,46,809,292,219,28,309,1969
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,27,13,346,279,91,251,0,372,560,342,134,65,1970
83, , , , , , ,., , , , , , , , , , , ,1, , , , , ,USH00264950, , , , , , , , , , , , ,69,44,160,194,12,330,790,99,137,167,71,262,1971
84, , , , , , ,.,., , , , , , , , , , ,1,1, , , , ,USH00264950, , , , , , , , , , , , ,31,3,41,88,3,137,94,323,43,72,276,190,1972
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,238,51,172,154,315,85,69,203,124,193,15,219,1973
86, , , , , , , , , , , , , , , , , , , , , , , ,3,USH00264950, , , , , , , , , , , , ,72,26,107,31,130,18,79,0,252,16,0,572,1974
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,99,42,47,46,230,220,240,179,445,90,170,255,1975
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,72,488,61,0,124,149,53,79,433,99,144,335,1976
89, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,74,21,44,97,104,31,646,254,259,325,208,61,1977
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,103,258,267,125,417,813,117,0,0,58,299,55,1978
91, , , , , , , , , , ,., , , , , , , , , , , ,1, ,USH00264950, , , , , , , , , , , , ,168,54,8,0,151,18,325,36,92,151,25,173,1979
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,332,246,236,92,255,138,767,256,257,174,414,69,1980
93, , ,c, , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,176,24,0,21,233,356,550,25,5,38,16,860,1981
94, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,150,33,84,65,202,79,255,31,168,208,1416,183,1982
95, , , , , , , , ,b, , ,h, , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,127,203,188,328,208,298,109,236,5,827,300,135,1983
96, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,57,-9999,94,104,155,243,18,148,124,453,676,376,1984
97,c, ,b,a, ,b, , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,30,44,185,18,143,0,267,66,478,0,402,319,1985
98, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,6,126,6,0,199,226,82,0,63,218,412,389,1986
99,a, ,a,a,c, , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,117,112,346,137,79,79,593,38,458,366,33,347,1987
100, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,284,8,105,127,82,611,224,282,0,300,30,127,1988
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,87,52,31,3,115,33,497,177,211,278,33,28,1989
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,-9999,224,125,43,155,370,331,170,69,31,108,185,1990
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,15,48,82,33,277,159,788,246,31,80,405,196,1991
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,82,69,35,150,239,18,65,287,311,36,8,307,1992
105, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,302,137,104,64,175,43,112,446,58,122,79,359,1993
106, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,94,251,181,101,120,310,176,79,193,172,369,123,1994
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,248,127,0,292,253,423,713,487,0,163,15,0,1995
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,177,234,453,56,301,101,300,13,120,3,175,225,1996
109,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,395,166,465,64,0,435,135,445,152,156,541,170,1997
110, ,b, , , ,c, ,c, , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,140,399,110,113,297,262,217,200,295,0,370,320,1998
111,a, , ,a, , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,123,67,69,73,26,279,234,460,168,291,97,3,1999
112,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,207,496,92,36,136,310,357,165,56,547,86,419,2000
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,60,191,251,148,245,332,6,3,102,276,119,143,2001
114, ,a, ,a,a, , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,100,199,123,74,39,283,12,5,50,5,86,335,2002
115, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,77,214,224,417,146,532,401,11,33,117,21,13,2003
116, ,a, ,b, , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,25,225,326,31,34,331,122,100,186,196,122,453,2004
117, , , ,a, ,a, , , ,a,b, , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,306,230,173,97,378,488,644,38,76,188,186,195,2005
118, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,140,84,41,104,333,250,135,69,313,71,151,201,2006
119, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,109,373,6,195,234,159,26,127,109,80,116,191,2007
120, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,216,122,206,104,32,3,36,94,45,35,80,68,2008
121, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,433,160,3,323,238,397,166,501,442,142,172,335,2009
122, , , , , , , ,g, , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,272,102,453,773,220,504,445,34,135,26,0,353,2010
123, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,81,375,96,38,145,360,757,43,121,56,323,302,2011
124, , , , , , , , , , ,a, , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,140,231,46,390,234,198,0,0,173,278,512,158,2012
125, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,150,266,127,330,26,180,90,0,31,191,516,261,2013
126, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,216,140,102,163,168,244,163,46,199,571,330,0,2014
127, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,43,38,294,332,94,147,616,43,38,165,178,475,2015
128, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,408,196,61,87,373,455,153,457,0,109,251,25,2016
129, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,192,317,76,38,247,172,63,0,211,102,190,0,2017
130, , , , , , , , , , , , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,267,72,92,56,407,58,25,0,13,0,0,63,2018
131, , , , , , , , ,a,h, , , , , , , , , , , , , , ,USH00264950, , , , , , , , , , , , ,155,297,-9999,-9999,1050,473,426,10,447,0,-9999,-9999,2019
