,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,-9999,-9999,46,66,-9999,-9999,-9999,-9999,-9999,162,429,304,1913
1, , , , , , , , , , , , , , , , , , , , ,0,0, , ,USH00325479, , , , , , , , , , , , ,18,13,79,95,481,272,895,2709,335,335,325,229,1914
2, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,18,0,87,37,77,282,1266,1606,955,898,361,204,1915
3, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,72,21,19,270,480,237,429,574,900,497,233,69,1916
4, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,71,49,8,49,89,475,89,650,401,226,501,11,1917
5, , , ,., , , , , , , , , , , ,0, , , , , , , , ,USH00325479, , , , , , , , , , , , ,51,28,115,0,115,664,430,366,629,516,161,69,1918
6, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,21,174,302,64,242,334,991,297,216,311,124,212,1919
7, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,79,24,93,33,274,149,437,416,682,457,331,64,1920
8, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,48,41,222,60,200,641,658,344,859,64,401,353,1921
9, , , , , , , , , ,a, , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,49,470,407,208,131,168,522,873,805,67,591,163,1922
10, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,92,96,72,36,41,308,464,494,1045,292,585,141,1923
11, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,9,48,16,56,88,427,104,1413,525,596,341,494,1924
12, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,50,46,38,97,99,239,300,1864,84,332,246,182,1925
13, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,180,56,77,111,10,33,612,307,545,333,457,196,1926
14, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,47,36,398,195,299,349,1692,509,603,804,124,112,1927
15, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,52,18,16,44,58,252,140,1238,1600,568,226,48,1928
16, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,206,80,54,197,373,414,710,254,304,206,397,425,1929
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,49,407,280,41,20,434,567,383,610,509,551,569,1930
18, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,13,112,120,189,412,109,543,420,1082,272,790,372,1931
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,108,54,48,46,232,518,673,1067,479,181,62,506,1932
20, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,312,86,229,133,259,218,468,516,494,105,69,140,1933
21, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,16,13,43,36,59,249,36,969,279,64,121,185,1934
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,36,92,245,218,288,660,738,747,1231,342,56,0,1935
23, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,155,185,156,62,286,122,11,109,0,140,372,44,1936
24, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,220,124,86,160,122,352,327,1436,465,341,350,109,1937
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,140,269,265,45,163,238,623,680,847,184,318,53,1938
26, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,44,285,0,64,112,188,487,1186,429,399,200,137,1939
27, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,18,121,249,30,237,1077,307,496,694,63,326,428,1940
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,153,57,68,10,255,385,510,1454,280,600,1057,228,1941
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,30,120,10,95,201,663,722,614,670,382,657,175,1942
30, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,321,140,162,48,425,221,496,1888,450,816,41,386,1943
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,66,117,875,3,77,305,796,1412,171,813,280,36,1944
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,153,63,134,155,158,297,394,510,493,884,471,10,1945
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,10,159,61,204,350,324,461,799,318,325,602,651,1946
34, , , , , ,a, , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,133,43,274,99,82,371,185,1942,834,296,449,547,1947
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,119,234,135,81,102,716,313,589,580,275,3,341,1948
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,191,104,28,46,85,261,545,743,1098,364,118,555,1949
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,191,103,97,183,717,516,796,678,333,624,419,142,1950
38, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,226,252,33,184,103,131,429,841,1029,1548,255,128,1951
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,243,279,44,33,102,0,102,1113,470,153,60,20,1952
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00325479, , , , , , , , , , , , ,115,89,99,76,516,461,961,1667,279,751,92,429,1953
