,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1701,1659,2109,1355,994,1455,401,772,13,505,1144,1294,1921
26, , , , , , , , , , , , , , ,1,1, , ,1, , , , , ,USH00457507, , , , , , , , , , , , ,975,713,843,1623,1101,1164,648,33,0,849,1571,1142,1922
27, , , ,f, , , , , , , , , ,1, , ,1, ,1,1, , , , ,USH00457507, , , , , , , , , , , , ,2258,582,1186,1963,1262,572,1250,648,539,297,710,919,1923
28, , , , , , , , , , , , ,1, , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1031,1430,1707,2916,685,1152,53,623,493,282,519,1215,1924
29,d, , , , , , , , , , , , , ,1, , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2073,679,861,2234,1268,753,630,108,99,389,292,1341,1925
30, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1500,1280,1047,2060,373,584,1329,187,11,703,786,1235,1926
31, , , , , , , , , , , , ,1, , ,1, ,1,1, ,1, , ,1,USH00457507, , , , , , , , , , , , ,1763,821,2518,1539,921,615,404,144,99,578,977,1755,1927
32,i, , , , , , , , , , , , ,1,1,1, ,1,1,1,1,1,1,1,USH00457507, , , , , , , , , , , , ,1632,434,790,795,1426,991,203,475,206,168,277,1636,1928
33, , , ,g, , , , , , , , , ,1,1, ,1,1,1, , ,1,1,1,USH00457507, , , , , , , , , , , , ,729,599,351,1374,1171,818,612,395,33,239,145,790,1929
34, , , , , , , , , , , , , , ,1, ,1,1, , , ,1, , ,USH00457507, , , , , , , , , , , , ,741,1541,678,982,1001,417,507,410,0,0,1181,1610,1930
35,c,b,c,b,c,c,a,b,a,b,d,e, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1214,873,1454,1384,1472,860,427,1695,196,90,1906,785,1931
36,b,b,b,b, ,d,b,a,b,f,b, , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1127,1558,3262,2339,2827,1317,160,403,1159,118,478,1604,1932
37,a, ,b,a, ,b,a, ,b,a, ,a, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1838,967,1413,3148,1552,635,1013,594,360,404,1464,1548,1933
38,b,a,b, , ,a,a,c,a,b,d,b, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2199,408,1589,1793,1191,536,913,99,338,189,1083,799,1934
39,a, , ,b,c, , ,e,b,a,b,a, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,3200,497,702,727,1271,981,172,467,402,253,614,984,1935
40,a, , ,a,c,d,a,d,a,a,a,b, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2159,1797,342,1521,993,649,1233,1044,255,206,727,268,1936
41,a,b,a,b,f,c, ,b,c,b, , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,689,1405,2222,1226,934,1284,517,1775,0,474,430,968,1937
42,b, ,a,b,b,a, ,b,b,a,b, , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1043,524,1067,2459,792,1045,517,51,61,86,363,902,1938
43,c,e, , ,c,b,d,d,c, ,b, , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1793,916,1345,1414,1182,427,361,988,1270,104,269,1094,1939
44,a,a, , ,b, , ,a,a,a,c, , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,617,1168,997,1263,1819,630,689,132,376,114,399,1507,1940
45, ,a,b,c,d,c,c,e,c,b,c,d, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,720,400,1386,940,261,540,889,586,163,555,1587,947,1941
46,c,a,c,c, ,b,c,d,d,a,f,b, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,557,587,1810,1572,827,600,756,1138,480,289,167,930,1942
47,e,a,b, ,b, ,b,a, ,b,c,b, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,608,568,282,1096,822,807,824,626,467,330,242,1167,1943
48,d,b,b,b,b,e,c,a,a,a,b,a, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,908,1078,1534,874,581,864,937,378,163,363,1220,614,1944
49,d,c,c,d,c,a,c,c,e,c,c,c, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1983,819,1909,1125,1136,1180,414,160,94,267,1319,2391,1945
50,b,c,c,a,a,h,d,d,b,a,a,c, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1399,872,916,1374,1651,798,158,1628,205,100,354,1295,1946
51,a,b,a,b,a,a,b,b,d,a,c,g, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1878,748,1841,1694,1233,1130,356,1066,176,163,940,1735,1947
52,a,c, , ,d,d,g, , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1166,1351,1670,1727,974,761,1239,798,371,1105,923,1133,1948
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,541,1759,1410,2815,1113,780,233,743,411,152,816,1255,1949
54, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1161,1916,1396,1609,2141,1124,839,253,369,634,782,1674,1950
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1702,1711,1040,1363,1183,116,690,102,5,305,693,1587,1951
56, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,651,1061,270,1209,1273,743,513,670,326,193,294,530,1952
57, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2376,1208,1881,2578,1137,819,578,792,141,323,630,1737,1953
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1796,719,1895,1503,641,1207,590,867,498,921,638,576,1954
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1055,1700,2040,1448,1132,989,1025,1148,896,33,353,1813,1955
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1534,982,757,2120,1262,178,232,934,104,397,1227,2268,1956
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1037,994,1383,1347,1375,628,590,810,705,285,162,949,1957
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1469,1594,2361,2291,520,947,599,298,0,193,569,1991,1958
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2302,1374,2758,1763,1310,1429,723,693,167,842,1795,1261,1959
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1887,1186,1811,654,892,1142,1311,285,3,1036,485,1139,1960
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1066,2746,1384,1749,1256,1351,855,228,414,492,536,1293,1961
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1558,389,1730,1281,1119,941,621,279,132,1210,875,881,1962
67, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,777,1054,2002,1542,812,1051,405,602,503,535,615,1362,1963
68, , ,.,f, , , , , , , , , , ,1, , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2050,808,1496,1152,1174,1571,827,1218,576,597,1479,642,1964
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2736,1794,1227,1194,315,680,756,102,239,934,516,1464,1965
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1275,776,1058,1824,1196,689,864,483,1069,403,584,1086,1966
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1871,1447,941,2345,1415,519,451,328,318,91,587,2116,1967
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,958,951,1227,1715,1221,856,744,657,642,893,1012,1202,1968
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1571,840,1026,1017,591,1056,491,391,449,306,1312,430,1969
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1357,650,1224,854,317,1230,464,257,437,237,1419,1391,1970
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,4012,1486,1886,2488,1285,725,504,808,406,152,926,900,1971
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1102,1698,1085,2152,1139,1849,301,842,844,442,1101,473,1972
77, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,824,633,2054,1762,1035,669,789,885,36,309,531,1369,1973
78,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2364,1663,1191,1530,1188,1094,931,472,625,85,156,453,1974
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1806,1416,2276,2461,982,817,595,550,260,824,106,1408,1975
80, ,., , , , , , , , , , , ,1, , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1645,864,671,952,825,839,580,690,277,840,478,781,1976
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,906,474,1494,2017,1158,651,1094,425,481,827,651,688,1977
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,922,650,1374,1100,1023,638,885,386,389,861,2028,539,1978
83, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,625,1299,584,2567,553,885,460,392,313,180,671,717,1979
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,585,1013,1851,1511,1152,830,593,859,328,342,1141,105,1980
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,530,1357,877,1581,998,1941,701,1140,635,36,790,1463,1981
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2570,1896,1279,1258,759,826,470,448,-9999,551,486,746,1982
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2525,504,2430,766,735,557,391,1169,934,368,1042,615,1983
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2650,1099,1650,1394,1138,662,1496,824,3,561,1132,1651,1984
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,223,1103,1940,288,965,909,790,637,0,257,1087,2516,1985
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1129,1373,2351,779,925,1360,883,566,895,18,1028,534,1986
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,821,708,852,1152,734,728,930,462,281,163,286,65,1987
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,603,651,1844,1244,1647,1035,1095,423,447,130,689,1492,1988
93, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2033,437,2979,1140,1901,651,953,276,233,429,37,933,1989
94, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1711,1829,4192,1723,1468,841,512,1890,303,700,356,2064,1990
95, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1526,1069,2104,1279,1032,1049,641,724,387,944,176,368,1991
96, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1577,733,1857,1163,283,1505,381,427,513,536,854,710,1992
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,997,143,706,1435,1031,1037,833,935,870,451,161,645,1993
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,609,1095,1858,1105,700,1090,134,924,305,117,634,1119,1994
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,611,1037,3384,1233,750,708,355,168,-9999,-9999,-9999,1477,1995
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1573,1167,2226,1926,468,1016,1714,147,364,404,1207,1791,1996
101, , , , , , , ,b, , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2409,1462,894,1399,1382,742,592,1476,638,150,968,1587,1997
102, , ,b, , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,-9999,582,1823,2361,1438,488,990,883,359,87,262,879,1998
103, , , , , , , , , ,a, ,a, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1760,1266,1726,2384,1402,713,1080,989,557,437,188,1109,1999
104, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1610,643,612,914,1422,1262,1367,783,399,481,798,1105,2000
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1268,453,1415,1479,1088,1085,661,1274,262,501,402,2246,2001
106, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1489,1185,806,794,1054,1028,725,710,434,234,543,359,2002
107, , , , , ,c, ,a, , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1646,885,1983,1102,1328,1317,543,92,16,99,653,2020,2003
108, , ,b, , ,b,b,a, , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1479,681,2489,1411,1394,217,1187,626,151,1915,1448,839,2004
109, , ,b, , , , , ,b, , ,b, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1105,321,1475,932,1009,1364,630,529,538,413,696,1261,2005
110,b, , , ,c, , , , ,b, ,b, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1975,1276,2402,1034,502,1053,936,383,273,76,820,615,2006
111, ,b, , , ,b, , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1740,809,994,1499,1768,510,316,632,333,315,533,1714,2007
112, , , , , ,b, , , , ,b, , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,931,1016,2723,1399,1655,987,755,795,168,1225,230,626,2008
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2140,487,2357,468,1130,756,-9999,70,138,178,559,2722,2009
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1142,661,1454,1410,714,1095,1372,726,38,262,1410,735,2010
115, ,f, , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2627,484,1969,571,1902,1541,1512,316,1210,126,472,861,2011
116, , ,a,a, , , ,a, , , ,a, , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1418,1853,1675,1629,1610,1631,1323,1143,540,9,52,1698,2012
117, , , , , , ,a, , , ,a, , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1896,722,1648,1023,1294,1934,1137,708,3,529,1388,620,2013
118, ,a, , , , , , ,a, , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1743,1267,1823,1557,2248,1390,1533,444,402,306,992,1454,2014
119, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1816,965,2815,2378,1172,650,371,214,122,324,990,1015,2015
120, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,1039,1682,1834,1043,1144,646,435,1239,291,34,1330,1878,2016
121, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,664,1283,2044,1631,1852,970,801,315,5,26,363,1428,2017
122, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,2038,2246,1767,1481,956,1948,106,688,149,156,834,1139,2018
123, , , , , , , , , , , , , , , , , , , , , , , , ,USH00457507, , , , , , , , , , , , ,719,776,-9999,-9999,621,1135,319,604,-9999,-9999,-9999,-9999,2019
