,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , ,.,., , , , ,2,2, , , , ,2,2,2,2,USH00047902, , , , , , , , , , , , ,-9999,-9999,587,3218,-9999,-9999,-9999,-9999,5,3,0,0,1867
1, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1008,508,318,1082,274,620,183,0,0,0,0,0,1868
2, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,828,538,165,145,1072,117,51,0,0,0,0,76,1869
3, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,64,1491,69,358,211,251,188,18,0,0,0,264,1870
4, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,218,742,465,1666,5,513,94,0,0,0,0,23,1871
5, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,643,460,0,1102,46,457,0,36,0,5,13,0,1872
6, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,147,1392,69,1336,13,0,0,0,0,0,0,0,1873
7, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1153,805,330,0,198,71,36,0,0,0,0,485,1874
8, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,3769,46,1659,79,97,25,0,0,0,0,0,0,1875
9, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1920,1440,0,0,693,69,0,0,0,0,0,81,1876
10, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,691,0,335,792,208,46,114,0,0,0,0,0,1877
11, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1821,2979,0,1311,627,848,74,18,0,0,0,81,1878
12, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1331,180,411,1161,86,406,53,0,0,0,0,104,1879
13, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,330,2758,71,2471,292,1455,0,0,0,0,0,64,1880
14, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,719,76,84,241,318,150,0,0,0,0,112,373,1881
15, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,287,605,196,25,1458,414,0,51,0,0,0,94,1882
16, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,554,742,0,701,925,74,709,89,0,0,0,335,1883
17, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1608,2459,201,1681,2482,660,99,411,0,0,0,259,1884
18, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,312,18,2499,627,89,762,0,0,0,0,0,48,1885
19, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1300,302,221,218,516,864,0,0,0,0,0,99,1886
20, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,79,2195,279,1125,33,363,84,8,0,0,97,79,1887
21, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,2578,330,1427,1420,980,41,5,0,0,0,8,18,1888
22, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,74,328,815,2703,1857,124,193,33,0,0,0,2197,1889
23, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,1351,752,122,897,279,79,46,15,0,0,381,13,1890
24, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00047902, , , , , , , , , , , , ,114,2012,0,617,396,399,76,0,0,0,38,0,1891
