,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
15, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,159,108,615,47,181,555,1285,2061,1253,798,689,604,1905
16, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,347,47,827,381,244,603,1361,1537,769,2574,869,360,1906
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,579,172,90,217,372,336,792,973,402,1148,784,254,1907
18, , , , , , , , , , , , , , , , , , , , ,1, , , ,USH00216360, , , , , , , , , , , , ,68,395,272,178,422,267,970,1060,610,571,759,211,1908
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,229,66,295,333,115,462,671,379,2033,1991,451,626,1909
20, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,154,119,204,166,46,710,190,178,404,175,815,491,1910
21, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,155,151,225,157,185,398,804,746,777,1483,836,327,1911
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,79,61,125,201,60,316,1057,335,946,986,892,131,1912
23, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,58,49,86,0,403,375,814,806,1651,445,946,1181,1913
24, , , , , , , , , , , , , , , , , , , , ,1, , , ,USH00216360, , , , , , , , , , , , ,142,121,132,79,407,444,550,2018,615,800,781,1162,1914
25, , , , , , , , , , , , , , , , ,1, , , , , , , ,USH00216360, , , , , , , , , , , , ,180,301,327,177,64,257,990,2420,756,324,645,432,1915
26, , , , , , , , , , , , , , , , , , , ,1, ,1, , ,USH00216360, , , , , , , , , , , , ,465,121,20,218,560,443,963,1179,1482,1715,680,112,1916
27, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,122,216,33,185,235,523,49,598,1285,286,757,438,1917
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,87,53,444,361,88,801,889,360,1367,611,352,378,1918
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,59,180,554,89,181,428,723,1773,1543,1089,316,655,1919
30, , , , , , , , , , , , , , , , , , , , ,1, , , ,USH00216360, , , , , , , , , , , , ,218,75,143,174,272,341,856,1437,805,279,1002,217,1920
31, , , , , ,.,.,., , , , , , , , , ,1,1,1, , , , ,USH00216360, , , , , , , , , , , , ,109,119,77,175,394,605,965,884,856,820,796,192,1921
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,90,426,1102,262,290,798,603,745,188,363,732,118,1922
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,182,195,99,119,108,482,326,1847,681,331,489,132,1923
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,51,74,87,91,97,515,575,1060,635,910,799,336,1924
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,64,138,206,69,183,618,443,1841,556,938,1028,300,1925
36,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,121,146,261,199,158,20,440,507,347,820,677,909,1926
37, , , , , , , , , , , , , , , , , , , , , ,1, , ,USH00216360, , , , , , , , , , , , ,231,259,316,283,264,485,800,604,626,439,651,361,1927
38, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,71,25,119,186,242,351,163,855,1168,1807,834,532,1928
39, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,224,77,267,228,233,234,363,140,343,551,425,627,1929
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,319,518,783,153,267,173,1013,733,353,595,115,376,1930
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,49,152,604,203,275,94,429,1248,1042,1230,359,327,1931
42, , , , , ,a, , , , , ,a, , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,302,318,292,64,358,607,1159,928,493,939,329,417,1932
43, , , , , , , , , , , , , , , , , , ,1, , , , , ,USH00216360, , , , , , , , , , , , ,506,279,517,804,914,472,1908,397,279,226,568,406,1933
44, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,93,94,146,244,239,600,372,894,344,409,372,502,1934
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,338,13,339,217,496,917,368,983,1106,879,274,643,1935
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,241,407,429,520,303,247,623,799,117,592,185,159,1936
47, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,591,380,85,282,116,1418,1777,302,1815,1247,323,67,1937
48, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,265,253,822,233,336,805,1906,375,498,396,763,131,1938
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,425,518,153,184,254,306,169,1653,51,874,239,505,1939
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,77,201,760,299,501,968,637,812,490,768,52,817,1940
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,397,124,49,166,361,653,985,853,398,901,1164,451,1941
52, , , , , , , , , ,a, , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,32,110,155,457,564,842,1136,838,579,2146,660,500,1942
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,216,331,307,64,584,359,1423,1430,347,500,31,409,1943
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,83,29,515,73,479,554,1261,1298,1923,2995,584,56,1944
55, , , , , , , , , , , , , , , ,1, , , , , , , , ,USH00216360, , , , , , , , , , , , ,266,421,249,246,355,799,308,735,437,1175,1204,137,1945
56, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,190,190,343,378,777,444,524,2352,1252,373,982,1080,1946
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,64,81,610,236,188,654,595,959,224,1047,1170,191,1947
58, , , , , , , , , , , , , , , , , , , ,1, , , , ,USH00216360, , , , , , , , , , , , ,203,407,265,306,357,905,232,1433,1331,444,536,107,1948
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,470,-9999,209,305,252,104,1140,715,2947,419,119,925,1949
60, , , , , , ,d, , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,734,50,206,236,557,-9999,807,534,866,402,623,512,1950
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,264,211,401,664,577,341,992,826,708,1473,566,699,1951
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,332,50,219,54,249,109,328,1157,1883,1098,51,81,1952
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,166,130,350,335,294,702,1859,2036,682,2116,410,186,1953
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,263,312,130,53,189,625,851,397,756,509,628,414,1954
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,105,359,186,239,201,482,720,635,1759,1339,538,97,1955
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,245,56,460,198,417,347,773,247,651,897,258,371,1956
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,99,166,216,127,282,914,637,2098,811,564,863,254,1957
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,91,3,645,84,68,337,397,1106,452,968,489,368,1958
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,64,91,170,289,48,193,1326,1385,2027,1595,855,470,1959
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,201,10,214,222,82,994,1059,681,444,2223,382,293,1960
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,31,59,120,194,101,700,915,209,1156,323,1661,340,1961
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,176,354,90,55,152,749,1947,882,877,806,1009,254,1962
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,16,132,241,171,316,717,460,1542,686,1660,329,122,1963
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,122,28,272,262,271,1115,356,1873,791,1629,933,120,1964
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,55,84,451,428,498,684,1106,1669,508,744,1576,212,1965
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,181,207,163,196,828,792,325,906,1602,1664,143,641,1966
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,381,54,56,378,257,962,379,1661,108,197,408,417,1967
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,184,10,62,505,364,1245,502,1972,465,505,1033,798,1968
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,569,183,272,343,36,650,440,721,1698,87,1058,1200,1969
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,62,80,356,284,231,1485,388,1056,271,178,393,1091,1970
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,216,193,382,96,254,428,438,755,1468,515,1078,1662,1971
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,210,170,29,311,295,399,849,694,1034,1461,368,469,1972
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,15,18,300,199,261,345,500,763,1325,1243,1073,1626,1973
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,171,68,488,212,145,716,994,380,1234,929,96,302,1974
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,433,86,371,36,460,503,599,1945,241,338,784,491,1975
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,212,80,86,90,222,368,51,1141,282,345,235,77,1976
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,192,228,693,201,511,555,859,1016,766,1052,1258,577,1977
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,26,62,256,137,158,517,669,759,636,1380,625,203,1978
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,181,411,394,46,528,459,816,1419,728,426,111,968,1979
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,280,155,171,84,224,178,107,1057,910,1095,712,284,1980
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,13,130,76,224,256,509,358,1407,1303,1484,465,910,1981
92,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,186,199,287,68,503,424,1235,678,1498,413,400,1261,1982
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,208,21,361,203,347,135,613,1632,1703,420,712,711,1983
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,147,214,68,216,176,530,385,1426,112,544,438,1382,1984
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,46,108,362,113,467,783,1418,1434,2945,1579,672,371,1985
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,132,137,535,74,-9999,1106,476,1139,1446,1838,1295,82,1986
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,71,150,277,483,332,48,1377,311,1412,1005,1003,199,1987
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,268,38,412,221,305,51,676,490,771,1779,1038,195,1988
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,155,51,163,39,219,426,888,706,122,2422,1003,231,1989
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,87,145,51,142,462,489,247,1150,480,531,320,915,1990
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,69,160,141,132,123,871,1125,679,640,381,1275,315,1991
102, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,86,114,183,142,374,328,316,1141,935,895,616,45,1992
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,166,5,308,102,170,610,1523,1143,1341,1220,365,92,1993
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,213,74,183,73,150,529,484,2279,1010,520,878,1011,1994
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,178,181,268,250,542,314,553,319,1517,1339,751,807,1995
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,295,122,405,145,200,178,685,674,906,808,1350,960,1996
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,209,54,127,49,215,356,607,1930,1357,629,765,869,1997
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,99,152,218,128,140,134,797,1075,947,280,816,1264,1998
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,286,68,8,45,338,470,1267,969,1461,2090,743,204,1999
110, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,0,153,921,0,428,394,793,1222,438,502,629,460,2000
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,166,120,250,107,56,971,909,705,291,623,322,645,2001
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,22,13,39,38,126,589,557,1518,1177,1298,478,405,2002
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,10,16,108,128,93,370,770,1224,686,299,297,276,2003
114, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,82,125,118,138,263,137,1166,195,1000,339,1889,780,2004
115, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,223,75,702,93,79,423,1053,1657,780,596,724,729,2005
116, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,52,97,147,198,384,460,698,392,879,343,901,297,2006
117, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,3,152,45,166,568,448,550,591,798,837,309,900,2007
118, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,3,49,191,250,59,537,601,1427,965,260,615,1537,2008
119, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,90,196,246,151,677,188,341,795,787,694,211,1167,2009
120, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,122,99,147,173,181,316,747,690,1870,893,1375,579,2010
121, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,67,20,42,52,225,554,891,1171,729,425,237,202,2011
122, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,59,52,78,118,451,730,859,1182,1050,535,95,383,2012
123, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,227,201,54,190,299,274,1013,1162,376,179,584,913,2013
124, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,81,41,81,43,231,753,1044,1510,518,510,239,90,2014
125, , , ,a,a, , , , , ,a, , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,41,41,504,151,125,232,1847,712,931,432,913,491,2015
126, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,74,82,338,249,257,469,455,665,2149,877,773,248,2016
127, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,131,143,55,151,90,596,304,628,543,1158,1057,494,2017
128, , , , , , ,a,a, , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,8,167,46,151,193,167,511,1704,1209,345,459,658,2018
129, , , , , , , , , , , , , , , , , , , , , , , , ,USH00216360, , , , , , , , , , , , ,69,176,-9999,-9999,362,442,754,1027,916,-9999,-9999,-9999,2019
