,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,659,1245,661,696,534,534,508,1232,3899,622,216,305,1916
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1435,1499,203,317,2604,1098,609,344,672,1666,1499,242,1917
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1674,674,992,2096,330,1638,471,710,1220,508,724,1411,1918
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1422,1391,432,2845,1031,394,396,1139,1650,1306,228,863,1919
38, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1625,890,977,992,2146,1154,1285,420,1652,1839,1016,152,1920
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1168,1841,1207,496,165,712,763,254,1854,942,292,331,1921
40, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1564,2273,445,1189,2453,1549,1473,1918,1054,228,89,1030,1922
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1372,1667,1179,1191,1738,1334,3364,668,267,2178,228,97,1923
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1100,1173,259,1904,660,1905,1245,1028,908,216,2519,254,1924
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2836,419,876,766,864,231,696,579,696,51,89,726,1925
44, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2203,1277,722,1480,1450,557,183,455,2265,1285,726,319,1926
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,303,1053,262,2162,1251,500,633,1447,1776,675,51,919,1927
46, , , , , , , , , , , , , , ,4,4, , ,4,4,4,4,4,4,USH00092318, , , , , , , , , , , , ,292,852,307,401,1611,1826,1128,1179,1654,2647,1161,546,1928
47, , , , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,USH00092318, , , , , , , , , , , , ,1095,2642,1135,879,3584,1013,2029,1405,1151,363,1963,1687,1929
48, , , , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,USH00092318, , , , , , , , , , , , ,940,246,1412,988,1087,721,620,526,1237,526,1234,508,1930
49, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00092318, , , , , , , , , , , , ,823,767,89,2096,688,889,823,582,1118,475,170,368,1931
50, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00092318, , , , , , , , , , , , ,1283,1359,975,2291,904,411,691,1179,1364,508,328,1351,1932
51, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00092318, , , , , , , , , , , , ,701,1496,310,447,780,1229,556,442,1019,655,279,389,1933
52, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,USH00092318, , , , , , , , , , , , ,632,1115,450,861,1194,1024,1110,1913,792,818,541,1890,1934
53, , , , , , , , , , , , , , ,1,1,1,1,1,1, ,1, ,1,USH00092318, , , , , , , , , , , , ,496,1121,930,864,1466,1006,1156,658,1264,759,725,475,1935
54, , , , , , , , , , , , , ,1, , , , , ,1, , , , ,USH00092318, , , , , , , , , , , , ,2965,2037,406,1912,1044,2884,193,1173,150,2071,1277,601,1936
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2404,1428,224,377,704,2265,412,1563,1115,1025,350,1513,1937
56, , , , , , , , , , , , , , , , ,1,1,1, , ,1, , ,USH00092318, , , , , , , , , , , , ,597,233,1088,707,1148,2289,719,979,1542,800,41,73,1938
57, , , , , , , , , , , , , , , , ,1, , , , , , ,1,USH00092318, , , , , , , , , , , , ,1318,2122,132,809,1275,780,905,978,1505,1929,716,38,1939
58, , , , , , , , , , , , ,1, , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1240,1183,948,1062,1170,814,709,873,2515,1673,236,150,1940
59, , , , , , , , , , , , ,1, , , , , , ,1, ,1, ,1,USH00092318, , , , , , , , , , , , ,457,414,257,2016,1161,469,213,1085,1695,607,365,277,1941
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,756,907,327,1727,3122,396,1141,873,965,841,872,1145,1942
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2121,404,807,1055,2204,1138,798,872,719,848,1049,29,1943
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1094,1790,517,589,2434,1326,411,772,1266,1071,1052,316,1944
63, , , , , , ,a, , , , , , , , ,1, , , , , , , , ,USH00092318, , , , , , , , , , , , ,736,2163,887,1808,480,1956,681,642,1164,586,674,945,1945
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2304,1088,327,234,1590,701,1565,897,1142,1014,787,926,1946
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2411,544,2468,1405,2025,1279,1496,2099,696,951,262,978,1947
66, , , , , , , , , ,f, ,b, , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1233,1716,4388,1213,2462,897,926,216,1388,483,-9999,104,1948
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,767,1257,292,711,670,1616,1197,856,946,1427,704,740,1949
68, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,736,707,173,943,1279,221,1506,1351,1350,532,1302,979,1950
69, , ,d, , , , , , , , ,i, , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,536,681,188,1578,1151,1042,58,1164,1101,265,954,0,1951
70, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,981,956,391,1298,2678,586,731,465,259,1189,673,252,1952
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1613,1511,345,2322,1219,760,1158,1253,675,178,1925,313,1953
72, , , , , , , , , , , ,h, , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,670,436,985,823,911,356,425,676,657,866,66,97,1954
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1368,986,849,260,856,1019,1094,416,1615,942,655,803,1955
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,488,1502,476,1336,1626,1519,429,792,1728,323,1216,216,1956
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1245,525,2012,857,1176,1268,1829,763,607,625,1127,831,1957
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,821,1595,503,512,1220,1147,578,558,1397,828,326,279,1958
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,897,1143,275,611,1688,524,1417,428,1114,365,1491,1318,1959
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2252,1501,279,315,1715,691,346,467,1005,519,610,403,1960
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,785,2643,591,2009,1486,1483,1217,1315,743,1636,611,25,1961
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1525,1241,1234,486,1207,1208,249,789,1083,1061,902,587,1962
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1546,849,1594,1254,1648,1452,1410,3058,910,390,849,0,1963
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2114,1252,378,1201,2415,2304,1001,1231,2642,727,436,1721,1964
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,545,1156,621,391,1604,673,214,1713,503,530,1586,1596,1965
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1937,2094,952,1254,1266,814,1626,770,287,1543,414,1250,1966
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,835,1184,1173,1321,816,529,918,1175,2875,1136,646,768,1967
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1081,288,1375,1217,1239,1000,1178,892,964,622,445,1060,1968
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,796,861,804,1004,1173,1379,1517,935,554,1945,742,351,1969
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,775,730,425,982,1651,430,899,837,1430,604,399,2444,1970
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1632,1559,1069,849,2775,784,1313,741,2612,1436,700,307,1971
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,2833,751,955,2245,897,350,1383,1456,673,391,525,707,1972
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1811,710,589,1343,1988,1584,1824,1237,1936,335,626,277,1973
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1797,1524,635,1768,661,1024,1078,485,940,1630,425,178,1974
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1435,2025,576,712,2320,1097,1539,1641,1854,857,1092,926,1975
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,988,539,1046,1289,1866,600,2214,576,1105,770,717,1332,1976
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,810,538,902,821,1630,575,426,965,1909,1090,879,1612,1977
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1802,164,677,1113,816,878,1723,371,994,1154,272,217,1978
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1703,1798,950,419,712,1960,520,129,1227,939,1308,462,1979
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1297,828,524,389,2542,541,2243,1008,413,51,1659,419,1980
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,330,1655,368,1807,844,592,473,920,1155,1306,599,719,1981
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1136,1993,1522,1460,825,1654,836,732,844,1988,788,1032,1982
101, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,837,1222,1869,1995,1656,1163,542,610,148,554,973,691,1983
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1138,1333,733,723,1280,1186,1276,437,2960,513,280,504,1984
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1235,1531,1486,282,268,858,1207,801,1121,223,283,1031,1985
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,475,581,1715,1254,707,300,658,592,556,1391,1029,1161,1986
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1248,1298,863,710,1369,152,640,969,623,469,491,122,1987
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1449,916,943,178,544,1452,353,-9999,574,841,2166,815,1988
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,595,665,497,976,1020,1130,976,2185,1995,1096,1324,1293,1989
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1651,1493,313,1014,2157,714,1545,164,1450,961,433,661,1990
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1653,787,472,1017,1542,1311,1196,1370,1260,1460,406,91,1991
110, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1119,1118,2502,1325,1058,435,443,1890,1246,1976,1350,598,1992
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1184,1081,919,765,1974,714,240,373,454,483,322,1242,1993
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1194,926,686,357,1400,550,280,1895,2837,1869,1734,1520,1994
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,854,1914,1097,830,899,346,760,1308,381,1186,977,1774,1995
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1737,1299,803,969,1810,971,541,1266,328,968,1320,251,1996
115, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1345,1383,983,980,1135,1311,497,1462,1298,1077,1495,1638,1997
116, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1572,2037,-9999,-9999,1348,1591,770,652,607,1656,-9999,-9999,1998
117, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,-9999,-9999,1137,1256,-9999,-9999,511,642,853,1695,767,345,2000
118, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1007,-9999,310,556,2641,542,765,2244,1012,247,404,184,2001
119, , , , , , ,a, , , , ,a, , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,-9999,-9999,1625,1380,1534,425,883,584,-9999,648,1849,1715,2002
120, , , , , , , ,a, ,b, , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,638,1423,1240,705,1662,895,2955,1803,2466,703,780,502,2003
121, , , , ,c, , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,885,1334,1596,612,224,396,890,1911,1618,690,3225,404,2004
122, , , ,b, ,a, , ,h, , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,463,1443,438,859,1540,1261,812,-9999,2372,2255,25,820,2005
123, , , , , , , ,c,c, , ,a, , , , ,1, , , , , ,1, ,USH00092318, , , , , , , , , , , , ,890,1344,750,-9999,678,548,505,805,585,931,1105,873,2006
124, , , ,e, , , , , ,a,b, , , , , ,1, , , , , , , ,USH00092318, , , , , , , , , , , , ,1142,900,401,958,1120,417,317,619,911,886,325,356,2007
125, ,c, , , , , ,c,h,d, , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,619,528,701,-9999,1267,746,496,848,555,1138,340,1253,2008
126, , , , , , , , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,-9999,-9999,1653,2294,-9999,1590,1058,841,486,1072,1870,1961,2009
127,b,b, , , ,d, , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1096,958,645,957,942,175,1345,1055,1060,774,1115,961,2010
128, , , ,d,f, , , ,c, , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,759,1079,895,772,1519,717,457,361,973,485,451,625,2011
129,c,b,g, ,a,d,d,f, ,e,d,e, , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,595,721,58,-9999,532,104,201,140,1646,1690,369,0,2012
130,b, , , , ,g, , , , , , , , , , , , , , , , , , ,USH00092318, , , , , , , , , , , , ,1179,2003,-9999,-9999,1224,548,-9999,-9999,-9999,-9999,-9999,-9999,2013
131, , , , , , , , , , ,f, , , , , , , , , , , , , ,USH00092318, , , , , , , , , ,L,L, ,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1383,440,-9999,2015
