,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,-9999,-9999,15,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1894
1,e,c, , , , , , , , , , , , ,3, , , , , , , , , ,USH00254985, , , , , , , , , , , , ,25,267,2383,13,-9999,-9999,942,1113,-9999,379,555,87,1895
2, , , , , , , , , , , , , , , , ,2, , , , , , , ,USH00254985, , , , , , , , , , , , ,66,0,162,0,290,1807,998,2991,979,203,756,462,1896
3, , , , , , , , , , , , , , , , , , , , , , , ,2,USH00254985, , , , , , , , , , , , ,106,109,64,343,336,1219,165,1823,199,1968,754,1461,1897
4, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,127,20,102,0,8,631,584,994,490,696,820,107,1898
5, ,a, , , , , , , , , , , , , , , , , , ,2, , , ,USH00254985, , , , , , , , , , , , ,0,0,167,254,112,314,627,2085,853,789,346,0,1899
6, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,134,51,44,111,1067,541,1052,2161,1045,713,653,1900
7, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,64,139,241,79,632,622,378,1642,391,645,1949,1005,1901
8,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,89,115,43,255,603,236,1487,1640,2250,1279,1219,889,1902
9, , , , , , , , , , , , , , , , , , , , , , , ,2,USH00254985, , , , , , , , , , , , ,51,178,307,0,424,300,2489,542,2347,1540,305,503,1903
10, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,0,0,51,37,767,1064,1470,2551,687,987,1191,1904
11, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,114,101,394,0,239,1061,1410,2624,1054,2151,1241,185,1905
12, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,64,127,321,419,151,1664,406,130,1597,761,584,662,1906
13, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,96,0,160,25,216,376,735,490,460,508,25,1907
14, , , , , , , , , , , , , , , , , , , , , , , ,2,USH00254985, , , , , , , , , , , , ,0,228,89,0,84,221,737,1769,1271,1168,432,536,1908
15, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,190,402,158,0,301,758,910,1219,465,696,277,1909
16, , , , , , , , , , , , ,2, , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,279,0,97,266,229,249,593,1114,570,1287,369,216,1910
17, , , , , , , , , , , , , , , , , , , , , , , ,2,USH00254985, , , , , , , , , , , , ,25,166,25,89,38,682,619,183,1090,523,470,955,1911
18, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,-9999,183,28,365,469,424,213,865,219,704,233,1912
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,38,107,150,1408,285,830,739,925,805,795,607,10,1913
20, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,20,76,0,256,302,607,698,2853,196,1559,295,183,1914
21, , , , ,d, , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,171,398,272,135,97,520,1143,1572,1570,902,904,165,1915
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,188,46,43,58,81,244,1095,767,371,470,787,297,1916
23, , , , , , , , , , , , , , , , , , ,2, , , , , ,USH00254985, , , , , , , , , , , , ,114,69,322,28,338,916,1219,535,310,221,1177,0,1917
24, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,91,51,485,546,0,330,1555,600,1274,394,330,726,1918
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,223,670,114,115,610,802,-9999,-9999,25,123,414,1919
26, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1920
27, , , , , , , , , , , , , , , , , , , , ,2, , , ,USH00254985, , , , , , , , , , , , ,-9999,-9999,43,20,-9999,606,1454,396,1422,373,500,302,1921
28, , , , , , , , , , , , , , ,2, , , , , , , , , ,USH00254985, , , , , , , , , , , , ,109,-9999,518,0,208,502,810,554,1081,1107,323,185,1922
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,48,51,99,107,305,700,2060,1367,1257,1304,984,294,1923
30, , , ,c, , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,89,147,33,186,321,105,533,1205,1300,682,422,117,1924
31, , , , , , , , , , , , , , , , , , , , , , , ,2,USH00254985, , , , , , , , , , , , ,0,178,0,127,223,926,470,1114,677,911,345,262,1925
32, , , , , , , , , , , , , , , , , , , , , ,2, , ,USH00254985, , , , , , , , , , , , ,173,51,437,51,89,88,705,709,543,1473,383,127,1926
33, , , , , , , , , , , , , ,3, , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,102,389,13,78,800,879,573,897,619,377,800,137,1927
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,38,257,564,51,251,5,1237,979,588,236,288,664,1928
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,13,216,150,0,53,466,480,1012,844,503,789,732,1929
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,130,38,582,40,56,1301,827,1128,260,810,1016,1176,1930
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,51,155,439,160,445,219,700,529,598,302,437,297,1931
38, , , , , , , , , , , , , , , , , , , , , , , ,1,USH00254985, , , , , , , , , , , , ,281,152,8,99,122,289,1057,1768,1151,790,681,269,1932
39, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,18,28,14,478,554,721,648,147,1003,710,580,0,1933
40, , ,a, ,b, , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,46,104,273,139,81,123,130,301,214,553,702,450,1934
41,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,26,99,287,33,76,525,1060,733,256,1083,324,204,1935
42, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,269,181,8,150,112,367,880,436,28,459,257,57,1936
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,206,19,11,18,285,187,770,1273,551,420,1089,473,1937
44, , , , , , , , , , , , , , , , , , ,1, , , , , ,USH00254985, , , , , , , , , , , , ,54,111,124,13,223,537,1278,567,707,275,265,46,1938
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,124,124,0,203,206,364,712,1059,545,315,96,107,1939
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,74,81,237,338,279,440,89,862,437,115,58,749,1940
47, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,229,154,46,162,112,976,641,1387,617,104,1073,295,1941
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,38,188,20,99,597,630,788,1869,199,910,1519,33,1942
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,25,43,44,0,114,610,351,1322,1458,376,440,274,1943
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,262,152,296,31,473,1740,989,694,201,694,312,270,1944
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,98,85,38,176,111,505,1165,1219,912,490,436,0,1945
52, , , , , , , , , , , , , , , , , , ,1,1, , , , ,USH00254985, , , , , , , , , , , , ,38,71,752,38,398,168,726,485,878,657,980,1189,1946
53, , , , , ,a, , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,142,16,490,180,163,611,601,1997,464,237,318,89,1947
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,129,158,439,325,94,81,438,1216,895,1223,106,71,1948
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,187,0,45,77,857,310,987,1518,138,1454,744,193,1949
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,177,153,115,25,320,275,1455,871,1994,900,188,203,1950
57, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,38,64,68,191,302,803,1093,972,984,696,592,188,1951
58, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,74,222,100,226,117,682,730,324,693,562,183,211,1952
59, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,76,231,360,340,362,649,1022,404,402,370,257,183,1953
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,28,94,5,10,234,492,677,1657,539,1138,280,486,1954
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,134,229,49,130,125,112,859,1344,841,79,691,93,1955
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,198,158,86,73,28,462,186,1261,691,481,162,234,1956
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,56,26,81,122,524,706,1824,1056,727,801,1388,681,1957
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,102,364,223,48,305,804,740,577,1666,579,43,0,1958
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,115,196,0,31,851,371,1115,934,178,707,542,495,1959
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,673,406,140,74,391,524,1873,1031,775,241,873,226,1960
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,0,124,135,228,482,463,1847,872,883,317,703,335,1961
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,33,320,23,227,527,300,1498,1974,1327,759,342,275,1962
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,250,94,104,79,308,439,887,631,675,477,1307,91,1963
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,23,376,25,71,455,814,150,1146,473,927,842,25,1964
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00254985, , , , , , , , , , , , ,130,290,0,157,118,323,2120,1798,1119,446,1954,437,1965
