,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , , , ,2,2, , , , , ,2,2,2,USH00425733, , , , , , , , , , , , ,-9999,-9999,84,719,-9999,-9999,-9999,-9999,-9999,114,5,203,1889
1, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00425733, , , , , , , , , , , , ,147,325,267,140,173,74,0,0,25,155,66,46,1890
2, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00425733, , , , , , , , , , , , ,152,145,0,208,102,28,99,18,343,109,612,0,1891
3, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,USH00425733, , , , , , , , , , , , ,305,180,94,104,358,152,236,0,94,51,0,104,1892
4, , , , , , , , , , , , ,2,2,2,2,2,2,2, ,2,2,2,2,USH00425733, , , , , , , , , , , , ,183,109,371,196,135,86,193,0,226,282,325,13,1893
5, , , , , , , , , , , , ,2,2,2, ,2,2,2, ,2,2,2, ,USH00425733, , , , , , , , , , , , ,84,152,0,313,188,147,173,61,5,168,175,201,1894
6,a, , , , , , , , , , , , , ,2, ,2,2,2,2,2,2,2, ,USH00425733, , , , , , , , , , , , ,162,226,351,89,399,5,89,30,290,28,91,119,1895
7,a, , ,c,a,a, , , , , , , , , , , , , , , , , , ,USH00425733, , , , , , , , , , , , ,115,0,76,81,46,28,43,8,168,129,1517,212,1896
8, ,a,a,b, ,a, , , , , ,a, , , , ,2, , , , , , , ,USH00425733, , , , , , , , , , , , ,310,539,122,462,617,182,98,36,204,154,372,641,1897
9,g,a,b,a, , , , , , , , , , , , , , , , , , ,2, ,USH00425733, , , , , , , , , , , , ,195,33,64,56,112,65,402,40,44,90,0,0,1898
10,b,a, , , , , , , , , , , , , , , , , , , , , , ,USH00425733, , , , , , , , , , , , ,123,38,28,287,144,94,99,194,141,518,8,268,1899
11, , , , , , , , , , , , , , , ,2, , , , , , , , ,USH00425733, , , , , , , , , , , , ,107,30,134,0,11,263,8,66,5,94,364,56,1900
12, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00425733, , , , , , , , , , , , ,81,149,5,71,143,191,303,51,99,372,0,358,1901
13, , , , , , , , , , , , , , , , , , , , , , , , ,USH00425733, , , , , , , , , , , , ,102,125,493,100,231,101,213,110,77,135,319,0,1902
14, , , , , , , , , , , , , , , , ,2, , , , , , , ,USH00425733, , , , , , , , , , , , ,30,228,0,13,231,177,214,179,213,8,323,71,1903
15, , , , , , , , , , , , , , ,2, , , , , , , , , ,USH00425733, , , , , , , , , , , , ,38,105,0,74,230,21,359,66,95,247,64,160,1904
16, ,c, ,a, , , , , , , , , , , , , , , ,2, , , , ,USH00425733, , , , , , , , , , , , ,483,343,394,29,384,168,578,0,135,39,495,30,1905
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00425733, , , , , , , , , , , , ,145,54,445,399,477,437,455,0,196,147,528,59,1906
18, , ,b, , , , , , , , , , , , , , , , , , , , , ,USH00425733, , , , , , , , , , , , ,299,142,69,99,233,92,356,94,206,439,152,174,1907
19, , , , , , , , , , , ,a, , , , , , , , ,2, , , ,USH00425733, , , , , , , , , , , , ,87,435,219,379,241,93,104,51,391,329,185,633,1908
20, , , ,a, , , , , , , , , ,2, , , , , , , , , , ,USH00425733, , , , , , , , , , , , ,241,178,397,512,142,294,24,0,128,213,297,45,1909
21, , , , , , , , , , , , , ,2, , , , ,2, , , ,2, ,USH00425733, , , , , , , , , , , , ,180,8,284,382,333,8,0,335,64,199,213,296,1910
22, ,a, ,b, ,a, , , , , , , , ,2, , , ,2, ,2, ,2, ,USH00425733, , , , , , , , , , , , ,254,284,53,152,209,119,0,153,310,192,437,661,1911
23, , , , , ,a, , , , , , ,2, , , ,2, , ,2,2, ,2,2,USH00425733, , , , , , , , , , , , ,41,66,166,89,701,166,249,211,229,76,20,749,1912
24, , , , ,a, , , , , , , , , ,2,2, , , ,2,2,2,2,2,USH00425733, , , , , , , , , , , , ,238,379,302,483,26,89,48,102,94,74,452,13,1913
25, , , , , , , , , , , , ,2, ,2,2, ,2,2,2, ,2,2,2,USH00425733, , , , , , , , , , , , ,335,145,5,79,111,272,312,305,507,196,79,422,1914
26, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2, ,2,USH00425733, , , , , , , , , , , , ,587,259,224,1461,64,259,490,43,130,109,275,36,1915
27, , , , , , , , , , , , ,2, , , , , , , , ,2, , ,USH00425733, , , , , , , , , , , , ,894,115,13,84,298,116,229,0,135,229,185,1066,1916
