,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
0, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,-9999,-9999,330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,399,0,1917
1, , ,a, , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,-9999,-9999,1159,1083,-9999,-9999,-9999,-9999,124,472,917,884,1918
2, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,380,863,831,185,464,1176,1508,1031,450,714,584,2216,1919
3, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1496,305,189,730,1326,1197,752,527,1249,132,361,805,1920
4, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,438,1623,2347,719,1078,1548,587,2032,951,1203,813,118,1921
5, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,456,856,1758,761,1149,1402,1221,600,1059,645,216,199,1922
6, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,841,974,875,1532,543,1246,2837,633,393,455,1578,1279,1923
7, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,234,265,630,1260,317,1262,625,1082,327,753,1114,13,1924
8, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,375,259,986,279,588,536,298,833,1669,597,1247,1029,1925
9, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1062,317,488,646,724,574,1030,1408,742,779,1957,1295,1926
10, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1384,313,304,1914,988,4050,1577,1279,1520,610,887,1006,1927
11, ,i, , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,414,315,731,631,278,2585,1145,2126,1623,721,483,668,1928
12, , ,f, , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1019,841,236,784,645,1060,3020,1590,633,259,1351,997,1929
13,h, , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,726,424,708,625,236,365,2230,274,351,440,790,1050,1930
14, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,97,1365,975,467,985,850,1120,480,925,841,234,1841,1931
15, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,2221,953,317,1191,762,458,918,2555,477,444,442,840,1932
16, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,847,534,440,249,883,1559,1400,211,1125,1409,667,607,1933
17, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,409,266,1851,283,351,419,1052,314,246,173,2661,112,1934
18, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,688,371,376,1113,2892,884,2291,3040,604,853,843,1062,1935
19, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,160,404,287,951,678,172,670,366,668,0,1698,1005,1936
20, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1315,236,1082,651,658,911,1132,756,949,572,1443,627,1937
21, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1161,1865,899,569,834,579,938,757,703,863,142,303,1938
22, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,561,1432,1024,295,381,2303,1315,701,717,769,40,788,1939
23, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,176,665,1198,803,389,1580,716,1265,279,1435,358,513,1940
24, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1197,958,462,544,280,1300,841,1068,786,1526,1304,1973,1941
25, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,561,714,986,998,549,2071,1018,1172,688,949,1667,747,1942
26, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,33,312,211,687,803,1032,3949,688,20,25,930,1329,1943
27, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,653,1618,892,1469,1217,1029,1285,1214,1130,1046,94,658,1944
28, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,334,2515,361,148,3055,1050,2450,2283,1269,1351,2548,902,1945
29, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1195,1252,3640,1036,159,1604,2787,980,828,311,394,406,1946
30, , ,a,a, , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,371,137,607,966,581,1970,1955,554,117,720,1160,820,1947
31, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,801,1502,140,784,1077,789,1221,973,1401,1522,0,1092,1948
32, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,2838,1222,114,737,1056,750,1107,1434,10,550,821,1374,1949
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00347254, , , , , , , , , , , , ,1783,648,378,185,463,754,1392,439,2743,546,1501,145,1950
