,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,927,91,417,429,307,1631,1139,1287,1486,665,1252,591,1947
38, , , , , , , , , , , , , , , , ,1, , , , , , , ,USH00120676, , , , , , , , , , , , ,531,680,1051,757,1212,1063,831,1572,702,446,988,519,1948
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1382,678,221,602,570,774,921,1345,1297,529,525,969,1949
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,2613,1432,1364,561,753,1177,487,906,811,874,707,965,1950
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,525,658,782,1091,998,1067,836,1401,831,307,668,668,1951
42, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1207,640,746,577,1160,1302,979,928,866,805,1222,338,1952
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,612,363,342,461,1146,681,806,572,1114,610,437,168,1953
44, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,767,596,527,492,625,679,579,955,938,1375,295,1525,1954
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,661,400,1230,116,1018,622,625,491,1099,1212,579,1316,1955
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,363,607,453,971,904,643,1106,1077,1253,752,39,112,1956
47, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,537,460,474,1266,313,1959,1543,2135,1486,346,1626,968,1957
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,359,108,1361,77,184,749,857,2397,1739,1126,951,392,1958
49, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,933,1269,710,682,671,1536,941,837,996,718,1169,1027,1959
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,659,590,346,334,183,507,1228,879,1185,749,556,555,1960
51, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,86,859,703,414,1245,1576,572,688,1343,518,839,427,1961
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,982,491,365,123,605,261,935,785,807,1189,511,548,1962
53, , , , , , , ,a,c, , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,208,194,483,202,1266,907,830,833,1185,382,158,112,1963
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,402,385,399,690,1528,2264,390,848,500,332,394,97,1964
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,847,805,240,377,798,1123,1210,471,364,708,1277,907,1965
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,464,557,1275,1229,346,506,795,614,702,318,1208,328,1966
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,474,557,779,1362,1260,1183,1085,724,574,395,544,1010,1967
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,591,287,1040,951,615,593,1275,1333,723,1163,728,403,1968
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1032,135,758,419,390,943,650,1481,907,382,1647,902,1969
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,260,362,454,351,537,1439,1004,1519,1326,352,841,506,1970
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,381,974,325,1291,469,308,1211,1152,1481,721,1530,729,1971
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,401,129,1207,827,769,2235,1211,594,1373,265,2118,678,1972
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,475,182,1115,1000,1529,827,738,1262,1120,1133,215,513,1973
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1001,571,914,834,1126,839,1371,1070,61,1229,1032,513,1974
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,739,731,687,846,751,749,1036,1411,177,1291,690,800,1975
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,762,1024,71,108,1077,416,862,1204,1012,433,1443,795,1976
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,199,720,745,1094,1122,1059,349,985,763,1674,1030,535,1977
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,773,132,699,995,679,1313,620,794,632,1352,208,701,1978
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,642,478,1381,621,515,892,793,821,1400,978,276,688,1979
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,235,533,249,428,1166,571,724,1370,992,1474,476,467,1980
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,97,571,320,762,250,1076,1341,2717,890,727,933,675,1981
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1196,546,1496,1071,972,517,784,1190,600,674,485,257,1982
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,217,208,1352,986,459,1192,956,948,752,231,402,1227,1983
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,229,405,929,801,754,1081,1211,561,967,687,799,795,1984
75,a, , ,a,a, , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,321,762,1651,526,1089,424,775,1007,471,966,453,804,1985
76,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,213,836,414,397,776,995,769,2013,1309,736,916,905,1986
77, , ,b, , , , , ,a, , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,400,171,694,908,375,664,874,1410,1058,1218,203,562,1987
78, , , , , , , , , , , , , , , ,1, , , , , , , , ,USH00120676, , , , , , , , , , , , ,232,496,1149,452,492,558,143,222,852,642,623,446,1988
79, , ,b,c, , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,633,319,582,310,630,1176,1444,1343,849,719,1216,237,1989
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,451,1541,623,1728,544,542,1580,813,1284,2437,732,1142,1990
81, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,424,272,613,332,655,1004,720,421,790,1202,456,1284,1991
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,444,360,1547,319,746,1263,865,663,2025,494,1775,643,1992
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,891,459,1166,391,744,1160,934,1207,2426,648,1043,331,1993
84, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,639,287,1006,660,163,1302,718,1265,655,743,264,300,1994
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,719,272,658,363,585,1151,1039,1501,772,1452,103,820,1995
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,998,377,1229,872,603,1122,1917,1188,1794,269,916,638,1996
87, ,b, , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,684,979,560,484,882,391,1506,953,1324,672,1203,453,1997
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,580,681,417,296,1028,1180,631,1367,1900,1526,185,752,1998
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1060,868,271,651,473,1424,696,663,349,734,445,508,1999
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,510,563,410,719,584,645,828,1598,751,1208,-9999,519,2000
91, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,162,475,574,630,204,927,1132,594,1766,1072,1087,1876,2001
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,423,498,768,587,702,831,1115,171,1014,815,823,532,2002
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,307,812,-9999,-9999,458,866,2028,1141,2646,-9999,-9999,-9999,2003
94, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,2072,470,1019,780,510,1075,435,1031,1128,858,1346,491,2005
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,687,551,515,1094,623,1310,1153,793,792,691,548,1218,2006
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1657,636,994,1163,1229,1121,211,691,-9999,1940,918,768,2007
97, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,533,1423,358,1374,1373,764,1352,1671,927,289,417,556,2008
98, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,383,782,369,598,1192,1658,785,1217,485,564,324,1414,2009
99, , , , , , , , , ,a, , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,246,706,1355,219,1037,722,1962,2010,1112,798,291,361,2010
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,436,1215,1495,1151,907,1589,1634,1106,211,1306,1319,978,2011
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,928,505,229,859,756,231,704,183,1156,1432,1122,1045,2012
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1189,416,655,907,667,1581,850,1061,1665,490,767,462,2013
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,685,808,882,571,404,1460,662,1669,488,798,1517,710,2014
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,568,363,764,1308,674,770,930,3151,2204,911,588,409,2015
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,356,442,566,295,1340,535,770,1031,605,1921,992,638,2016
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1141,406,1021,293,800,963,3732,1310,1021,713,517,803,2017
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,354,1024,1133,637,898,735,778,1552,826,2126,688,790,2018
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00120676, , , , , , , , , , , , ,1023,960,-9999,-9999,951,1529,1959,841,-9999,-9999,-9999,-9999,2019
