,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
33, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,33,99,0,874,160,362,0,0,0,114,10,0,1926
34, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,43,358,89,533,176,0,15,0,66,38,0,188,1927
35, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,13,0,178,38,0,0,0,0,28,0,61,1928
36, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,96,375,241,0,1929
37, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,340,5,15,0,292,18,13,0,0,13,0,147,1930
38, ,b, ,b, , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,945,122,51,0,315,0,25,89,173,64,0,1931
39, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,5,644,5,303,0,0,0,0,0,18,77,167,1932
40, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,368,0,0,38,0,76,0,0,13,13,13,51,1933
41, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,10,51,147,368,25,0,0,18,25,157,0,25,1934
42, ,., , ,., , , , , , , , ,B, , ,B, , , , , , , ,USH00026250, , , , , , , , , , , , ,285,610,54,208,147,0,33,0,0,150,119,0,1935
43, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,41,79,66,395,0,0,0,0,160,572,94,61,1936
44, , ,., , , , , , ,.,.,., , ,B, , , , , , ,B,B,B,USH00026250, , , , , , , , , , , , ,153,33,10,56,407,0,0,0,112,64,208,0,1937
45, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,8,232,0,554,182,8,18,51,94,66,5,0,1938
46, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,135,89,239,20,69,94,0,0,0,86,2247,0,1939
47, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,25,346,140,760,0,99,5,0,0,13,622,38,1940
48, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,322,347,84,183,1011,465,18,0,129,292,38,265,1941
49, ,e, , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,127,0,0,13,61,115,0,0,91,15,0,43,1942
50, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,254,5,0,167,61,23,0,0,0,173,81,87,1943
51, ,b, , , , , , , ,h, , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,64,411,363,105,127,23,0,0,0,0,18,23,1944
52, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,162,55,0,168,425,0,0,0,84,396,0,76,1945
53, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,25,0,134,137,0,56,0,0,51,241,53,13,1946
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,0,13,0,25,0,18,0,0,107,0,15,1947
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,0,0,135,152,0,0,5,81,0,267,114,1948
56, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,596,8,36,71,53,0,0,0,15,0,0,46,1949
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,30,102,0,0,38,0,0,0,187,0,23,0,1950
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,221,0,89,107,0,8,71,0,97,892,8,213,1951
59,b, ,d, ,f, , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,79,0,0,246,0,348,0,30,252,20,0,0,1952
60, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,10,56,5,20,18,3,0,0,122,45,0,0,1953
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,350,0,3,8,322,0,0,0,0,13,39,0,1954
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,288,10,18,18,0,13,0,0,96,299,0,0,1955
63, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,18,0,0,0,0,0,0,3,0,33,33,1956
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,183,31,13,0,0,28,0,10,217,264,0,314,1957
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,23,318,18,0,171,77,41,0,0,173,89,119,1958
66, , , ,b, , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,30,158,13,500,0,5,0,0,67,186,78,56,1959
67, ,b, , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,160,28,135,0,8,0,0,0,43,0,302,0,1960
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,51,0,5,129,71,13,0,0,71,133,35,0,1961
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,239,139,41,279,8,0,5,28,0,0,107,5,1962
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,8,102,127,0,69,41,0,0,0,143,208,315,1963
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,5,10,254,13,64,28,15,0,18,102,5,0,1964
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,57,109,290,526,160,394,0,0,15,112,0,0,1965
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,155,82,186,33,77,0,0,0,312,0,56,229,1966
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,104,0,140,398,69,48,0,5,23,97,270,0,1967
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,5,94,18,36,53,0,0,0,117,25,0,153,1968
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,385,44,219,0,23,0,46,0,178,135,246,63,1969
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,33,89,51,30,533,0,0,0,0,246,23,26,1970
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,9,0,40,0,0,18,0,0,264,107,40,1971
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,0,287,76,0,0,0,28,38,28,203,394,1972
80, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,61,292,249,0,406,0,25,0,0,135,0,0,1973
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,345,0,26,196,83,0,0,0,30,48,13,28,1974
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,8,38,36,23,87,8,0,0,0,0,20,10,1975
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,390,48,36,23,125,53,0,0,0,895,38,1976
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,168,0,10,62,36,30,50,8,0,79,20,119,1977
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,757,507,222,361,243,99,31,0,272,0,0,711,1978
86, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,357,33,0,167,365,0,45,0,45,175,102,0,1979
87, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,452,600,0,0,183,56,0,15,0,10,208,0,1980
88, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,5,96,198,0,148,0,13,0,287,130,68,279,1981
89,a, , , , , , , , , , , , , , , , , , ,1, , , , ,USH00026250, , , , , , , , , , , , ,99,163,94,296,228,0,89,0,0,678,0,5,1982
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,58,146,10,160,447,18,0,0,10,707,152,61,1983
91, , , , , , , , ,a, , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,8,0,109,964,0,0,0,0,231,89,269,0,1984
92, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,234,67,390,0,0,43,0,3,92,66,249,102,1985
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,114,216,150,160,109,0,25,3,260,186,270,135,1986
94,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,20,8,245,160,10,0,-9999,-9999,0,0,223,127,1987
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,84,74,3,0,0,375,0,0,30,382,0,0,1988
96, , , , , , , , , , ,c, , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,432,0,0,25,0,0,0,0,107,0,10,0,1989
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,321,50,508,0,64,38,11,20,152,168,78,3,1990
98, , , , , , , ,a, , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,134,185,5,121,530,0,0,8,5,25,234,25,1991
99, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,225,637,0,466,802,41,180,0,0,876,0,224,1992
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,1176,501,143,8,241,0,5,0,0,68,0,41,1993
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,20,95,107,735,343,0,86,56,196,0,0,0,1994
102,b, , , , , , , , , ,a, , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,563,173,0,3,76,81,0,0,0,25,0,0,1995
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,3,76,25,25,71,0,30,0,0,0,-9999,0,1996
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,411,51,33,214,0,145,0,0,38,64,353,0,1997
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,115,805,80,25,102,43,0,0,13,181,448,28,1998
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,8,102,0,0,0,167,-9999,10,231,13,332,0,1999
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,58,-9999,-9999,110,0,0,-9999,-9999,-9999,-9999,-9999,2000
108, ,b, ,d, , , , ,a,a, , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,-9999,170,0,0,229,0,0,0,122,23,-9999,0,2001
109,b, ,b, , , , , ,b, , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,0,196,-9999,0,0,0,0,0,0,0,28,2002
110,b,b, , ,a, ,c, , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,104,366,43,102,180,0,0,0,0,25,305,0,2003
111, , ,e,a, , ,c, , ,b,b, , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,183,0,102,33,160,0,0,0,8,0,565,2004
112,h,e, , ,b, , , , ,c,c,c, , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,419,567,0,0,0,10,0,0,0,219,0,152,2005
113, , , , , , ,a, , , ,a,a, , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,64,0,0,87,0,0,0,18,0,51,122,2006
114, , ,g, ,a, ,a, , , ,e, , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,76,0,18,234,143,0,0,0,68,0,0,-9999,2007
115,e, ,b, , , ,b, ,g, ,a, , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,41,0,66,33,0,0,239,0,30,297,0,0,2008
116, ,f, , , , , , , ,d, , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,0,26,0,241,0,0,0,15,0,0,0,0,2009
117,e, , ,d,c, , , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,539,0,0,73,76,0,0,0,0,0,0,107,2010
118,f,h, , , ,i, ,h, , ,i, , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,5,416,-9999,-9999,-9999,15,-9999,0,-9999,-9999,94,-9999,2011
119, , , , , ,f,i,g, , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,43,0,0,-9999,-9999,-9999,-9999,2012
120,d,i, , , , , , ,i, , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,239,35,-9999,-9999,-9999,-9999,-9999,-9999,385,-9999,-9999,-9999,2013
121, ,f, , , ,d, , ,i, , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,-9999,0,-9999,-9999,-9999,5,-9999,-9999,368,-9999,-9999,-9999,2014
122, , , , , , , ,f, , , ,i, , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10,-9999,-9999,-9999,179,2015
123, , , , , ,i, , , , , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,33,0,0,58,-9999,-9999,-9999,2016
124, , , , , ,g, ,b,h, ,i,h, , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,-9999,-9999,-9999,-9999,-9999,0,-9999,0,79,-9999,112,0,2017
125, ,f,g,h,i,e, ,e,b,f,g,e, , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,-9999,0,0,156,15,0,0,0,41,198,0,249,2018
126,c,d, , ,e,b,f,b,c, , , , , , , , , , , , , , , ,USH00026250, , , , , , , , , , , , ,570,322,-9999,-9999,229,0,15,0,0,-9999,-9999,-9999,2019
