,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,599,1163,740,1507,1632,1249,1082,1811,645,1153,2398,1064,1944
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1166,1235,1628,825,1659,971,1286,1406,1421,1824,1731,350,1945
59,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,585,-9999,508,582,-9999,-9999,-9999,1481,1163,719,698,764,1946
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1132,700,877,369,726,445,905,826,1307,874,1077,374,1947
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1085,1169,1133,1440,1119,1685,1158,1766,2315,535,805,371,1948
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1512,905,921,1116,589,1032,1100,1377,895,1265,755,717,1949
63,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1582,890,1835,647,1035,764,1862,1711,1772,633,1170,775,1950
64, , , , , , ,c, , ,a, , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1202,1168,1275,1445,1044,1186,704,1578,1715,343,1156,397,1951
65, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1401,517,466,579,891,951,1411,937,794,1261,532,230,1952
66, ,a, , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1256,518,259,643,921,1054,1368,1115,991,1240,438,229,1953
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,711,301,333,847,1043,719,770,1512,2279,2200,808,2211,1954
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,535,1412,316,301,1401,737,735,847,931,1072,675,977,1955
69, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,735,1621,344,1671,1570,833,1073,1241,1361,936,1163,429,1956
70, , , , , , , , , , ,b, , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,929,1202,517,1334,636,855,752,930,1233,80,862,1123,1957
71, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,935,842,696,315,644,1209,1254,1397,2756,1626,681,425,1958
72, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,936,564,1057,613,545,876,1019,1154,721,510,211,1384,1959
73, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,995,968,593,559,686,463,1335,1345,1279,1742,661,743,1960
74, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,598,981,737,1027,1300,1198,820,1051,2285,952,609,1158,1961
75, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,914,926,1107,922,848,1217,717,739,793,656,1320,996,1962
76, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,587,681,885,340,1974,457,701,1539,992,916,483,31,1963
77, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,796,911,860,940,800,1233,317,837,726,1614,953,66,1964
78, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,855,531,374,170,1036,1596,809,479,805,405,838,679,1965
79, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1020,659,756,493,409,1081,938,117,687,935,1151,518,1966
80, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,219,723,890,1112,1611,858,2470,335,1131,1449,592,731,1967
81, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,802,97,813,693,1102,778,1869,758,1026,932,814,671,1968
82, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,731,357,625,1288,395,684,573,671,1823,1192,775,450,1969
83, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,329,624,717,1051,951,1315,257,630,1304,1072,1339,1238,1970
84, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,869,1030,823,414,640,287,1469,487,2348,730,1957,482,1971
85, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1380,1289,1339,1799,779,1949,722,1553,488,1293,469,596,1972
86, , , , , , , , , , ,., , , , , , , , , , , ,1, ,USH00463544, , , , , , , , , , , , ,562,833,1276,926,765,1469,957,369,1640,881,1130,879,1973
87, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1285,617,546,929,802,769,1392,2298,1189,1444,671,316,1974
88, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1103,765,514,969,1206,1047,1955,687,631,1228,897,942,1975
89, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1119,491,243,589,774,427,858,1198,1558,564,1352,1817,1976
90, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,453,210,752,704,770,1079,523,1190,1165,1623,539,984,1977
91, , ,.,., , , , , , , , , , ,1,1, , , , , , , , ,USH00463544, , , , , , , , , , , , ,1574,159,808,2202,541,641,1353,1031,1924,1751,644,780,1978
92, , ,.,., , , , ,.,.,.,., , ,1,1, ,3,3,3,1,1,1,1,USH00463544, , , , , , , , , , , , ,-9999,-9999,932,724,-9999,1113,958,884,643,1521,1582,1054,1979
93, , ,b,a, , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,442,347,838,574,1451,971,1135,1069,1508,1362,723,622,1980
94, ,b, , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,257,823,345,556,685,873,1246,1716,1065,388,882,930,1981
95,a, , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,550,764,1207,776,1777,410,538,1283,1030,894,751,323,1982
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,290,461,1224,1269,933,1285,1463,630,1965,477,211,1689,1983
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,459,632,1029,1024,1239,987,864,447,1847,1362,413,1226,1984
98, , ,d, , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,545,582,2366,561,1026,662,1641,616,1073,642,287,1412,1985
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,478,1491,2195,857,580,673,545,679,1162,953,1098,723,1986
100,b, , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,544,463,813,810,400,1358,412,619,1186,1101,791,389,1987
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,588,822,1096,446,911,765,561,193,1210,570,819,502,1988
102, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,946,1243,1058,506,1435,1271,1404,1677,1207,1787,1014,1102,1989
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,750,954,720,1825,717,900,1404,1432,2098,1181,388,1139,1990
104,b, , ,a, , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,951,873,989,1042,1532,1052,179,389,1710,690,929,463,1991
105, ,f,a,a, , ,a, , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,544,794,836,945,1288,675,1087,801,2131,1252,741,240,1992
106, , , ,a, , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,650,545,1112,868,1552,1013,554,691,681,919,1753,726,1993
107, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1888,1502,732,713,1991,1079,896,818,1654,1685,452,175,1994
108, , ,c,i, , , ,h, ,e,f,i, , , , , ,1,1, ,1, , , ,USH00463544, , , , , , , , , , , , ,1237,631,753,495,654,572,1786,1494,1034,35,237,480,1995
109,c,I,f, ,f,h,i, ,f, ,i,f, ,1, ,1, , , ,1, ,1, , ,USH00463544, , , , , , , , , , , , ,1550,836,749,709,1005,672,1261,536,973,1095,468,214,1996
110,f,c, , ,g,f, ,d,c,c, , , , , , , , ,1, , , , , ,USH00463544, , , , , , , , , , , , ,368,366,895,653,1977,236,1275,1073,870,1357,911,199,1997
111, , , , ,b, , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1056,1049,332,513,1002,1182,1375,2748,834,1369,287,486,1998
112, , , , ,a, , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1684,612,1443,660,1040,618,1366,503,813,642,431,822,1999
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,343,1217,356,522,518,1107,1256,1383,690,1219,1054,301,2000
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,780,618,394,647,952,438,1392,1113,1719,1185,928,370,2001
115, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,923,319,950,800,1437,1540,1377,1323,893,534,820,1410,2002
116, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,628,1568,1882,858,400,839,2218,1383,1404,720,1885,755,2003
117, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,821,739,1045,701,1287,1478,1927,1027,719,882,1636,1308,2004
118, , , , , , ,b, , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,907,628,1087,725,1076,948,706,894,1685,2039,262,1252,2005
119, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1154,312,627,483,496,1109,1006,1743,914,683,1278,1104,2006
120, , , , , , , , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,817,784,838,1585,790,1285,435,838,1761,407,682,705,2007
121, , , , , , , , , ,b, , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,765,1098,720,1443,1248,1011,1292,2322,1223,236,561,360,2008
122, , , , ,b,b, , , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1118,327,325,1211,616,1002,2085,856,1045,1030,714,891,2009
123, ,a, , , , , , ,b, ,b, , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,803,505,754,983,843,425,1215,1084,880,856,601,587,2010
124, ,b, , , , , , ,a, , ,a, , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,717,866,1282,982,1722,1684,908,572,1237,1232,1493,1482,2011
125, ,a, , ,c, , , , ,a, ,b, , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,605,392,194,1294,1079,594,1478,783,1256,494,1569,1207,2012
126, , , , , , ,a, , , , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1013,493,866,1491,1005,380,1042,1422,2202,1127,663,256,2013
127, , , , , ,a,e,c, , ,a,a, , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,564,1099,419,876,896,485,1008,1369,1702,1071,747,1385,2014
128,b,a,c,e,a,b,b, ,b,b,b,c, , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,524,614,552,1320,1631,1469,655,1642,1830,688,649,668,2015
129, ,a, ,b,a, , , ,a,a,b,b, , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,732,840,383,1288,852,936,1718,1210,1610,1651,299,1418,2016
130, ,b, , ,a,a, ,b,c, , , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,1240,544,667,598,1252,1025,1228,1047,1585,691,397,1364,2017
131,b, ,a,d, , , , , , ,a, , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,943,1913,1046,1246,1044,1374,1070,1241,816,1326,3003,1014,2018
132, , , , , , , , , ,h, , , , , , , , , , , , , , ,USH00463544, , , , , , , , , , , , ,884,1005,-9999,-9999,728,727,1240,1190,1100,1040,-9999,-9999,2019
