,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
54, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,61,0,277,786,155,89,81,28,887,440,739,53,1967
55, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,18,193,188,120,262,18,0,0,771,662,0,18,1968
56, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,178,195,402,131,97,0,25,0,90,846,121,36,1969
57, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,79,20,176,412,36,0,89,234,1204,307,135,1970
58, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,74,18,145,0,0,0,0,147,791,157,156,1971
59, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,0,112,166,0,0,320,127,60,559,94,825,1972
60, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,11,371,180,0,435,0,20,53,74,456,0,0,1973
61, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,178,0,46,99,90,0,0,0,432,335,524,551,1974
62, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,13,114,242,163,370,207,0,0,104,143,249,3,1975
63, , , ,., , , , , , , , , , , ,1, , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,156,226,193,97,135,33,0,555,64,792,23,1976
64, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,206,3,11,448,74,23,8,0,290,58,491,583,1977
65, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,491,372,607,624,334,86,3,0,147,650,28,307,1978
66, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,695,19,16,0,377,0,86,36,188,430,102,0,1979
67, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,162,400,0,3,181,23,0,0,20,200,0,3,1980
68, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,246,68,325,0,432,84,46,0,152,597,229,110,1981
69, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,135,93,263,516,338,0,23,0,74,467,351,0,1982
70, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,208,371,74,580,310,37,0,0,127,279,715,399,1983
71, , , , , , , , , , , ,a, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,127,0,63,557,0,269,76,21,1035,677,206,0,1984
72, , ,c, , , , , , , , ,b, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,46,282,414,193,6,33,0,0,159,186,186,404,1985
73, ,e, ,d,c, , , ,c,i,d,c, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,81,20,3,247,102,0,0,0,0,302,61,97,1986
74,e, ,a, ,c, ,a,c,c, , ,a, , , ,1, , , , , , , , ,USH00020080, , , , , , , , , , , , ,38,546,135,328,0,0,120,0,5,200,158,46,1987
75,c, ,e,i, ,c, , ,c,i,a,c, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,0,0,0,143,129,0,25,30,511,28,110,1988
76,f, ,i, ,d, , , ,i, ,d,c, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,441,3,10,25,0,0,0,0,145,152,0,23,1989
77,c,c, ,f,a,a,d, ,f,c,f, , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,157,260,66,10,21,10,0,0,411,661,320,162,1990
78,c, ,d,a,f, , ,b,a,c,c,c, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,10,30,0,435,398,0,0,0,23,89,277,0,1991
79,i,f, , ,f, ,d, , ,i, ,a, , , ,1, , , , , , , , ,USH00020080, , , , , , , , , , , , ,25,164,0,757,168,41,147,0,99,359,0,3,1992
80, ,h,c,e,c, ,d,c,c,c,d, ,1, , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,711,155,43,0,130,0,30,0,0,290,0,0,1993
81, , ,c,c,f, , , ,b, ,d, , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,13,422,0,318,8,30,30,0,25,217,64,10,1994
82, , , , ,a, , , , ,c, , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,-9999,0,0,0,0,0,0,0,0,0,0,0,1995
83, ,a, ,a, , , , , ,f, , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,0,20,20,0,0,0,0,0,543,254,0,1996
84, , , ,f,b, , , ,c,i,d, ,1, , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,94,20,0,150,13,137,0,0,15,43,198,91,1997
85,c,i,a,c,f,c, , ,c,h,d, , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,374,20,43,305,41,51,0,137,446,166,0,1998
86, , , , ,b,c, , ,b,b, , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,23,13,0,0,8,343,0,0,434,493,96,0,1999
87,b, ,b, ,b, , , , ,d, ,f, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,18,8,198,0,384,5,0,50,0,298,0,558,2000
88,d,b,b, ,b,b,b, ,c,d, ,b, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,417,117,5,77,234,48,8,0,127,568,0,18,2001
89, , ,c,b, , , , , ,d,b,b, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,8,0,0,326,23,0,0,0,21,75,59,5,2002
90, ,f, , ,b, , , ,i,f,a, , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,165,396,89,92,66,33,0,0,529,608,627,13,2003
91,c,c,f,c, ,c, , ,c,c, , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,81,25,5,38,143,18,0,0,23,13,41,556,2004
92,g,f, , ,d,c, , ,c,f,c,c, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,130,143,0,0,31,0,0,0,138,150,0,48,2005
93, , , ,b,f, , ,b,b, ,c, , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,0,0,13,5,102,5,107,188,493,300,8,2006
94,b, ,f,f, ,I, , , , , , , , , , , ,1, , , , , , ,USH00020080, , , , , , , , , , , , ,31,64,3,127,-9999,99,-9999,-9999,-9999,-9999,-9999,5,2007
95,i,c,c,b, , , , , , , ,b, , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,76,3,0,290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,2008
96, ,b,a, , ,b, ,h,h, , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,-9999,64,0,-9999,0,0,-9999,0,153,-9999,-9999,-9999,2009
97,g,d, , ,b, , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,765,142,0,181,269,43,0,0,104,247,0,177,2010
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,232,614,208,99,81,0,0,271,431,195,143,2011
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,10,15,0,198,89,0,0,0,645,186,1323,5,2012
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,165,201,635,8,40,0,0,0,381,569,384,0,2013
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,0,0,0,303,99,0,0,0,412,1275,229,356,2014
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,232,144,8,46,295,10,181,129,155,66,267,97,2015
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,313,38,101,409,13,97,30,33,0,399,267,0,2016
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,111,175,0,102,8,0,20,0,152,437,58,0,2017
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,43,188,20,132,0,0,0,38,844,254,0,1466,2018
106, , , , , , , , ,c,i, , , , , , , , , , , , , , ,USH00020080, , , , , , , , , , , , ,180,734,-9999,-9999,208,10,59,0,110,890,-9999,-9999,2019
