,dmflag0,dmflag1,dmflag10,dmflag11,dmflag2,dmflag3,dmflag4,dmflag5,dmflag6,dmflag7,dmflag8,dmflag9,dsflag0,dsflag1,dsflag10,dsflag11,dsflag2,dsflag3,dsflag4,dsflag5,dsflag6,dsflag7,dsflag8,dsflag9,id,qcflag0,qcflag1,qcflag10,qcflag11,qcflag2,qcflag3,qcflag4,qcflag5,qcflag6,qcflag7,qcflag8,qcflag9,value0,value1,value10,value11,value2,value3,value4,value5,value6,value7,value8,value9,year
92, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,788,602,354,481,216,283,417,410,180,337,336,218,1996
93, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,302,93,204,100,137,410,687,346,308,506,365,166,1997
94, , , ,a, , , , , , , ,a, , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,206,-9999,171,77,171,275,59,241,820,374,292,240,1998
95, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,359,198,56,184,224,405,588,409,574,698,337,183,1999
96, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,377,302,184,253,249,446,272,295,318,763,372,115,2000
97, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,62,117,251,77,266,264,184,168,817,667,299,94,2001
98, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,161,102,319,70,123,128,165,99,332,437,461,297,2002
99, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,82,314,251,119,469,255,175,629,290,825,351,179,2003
100, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,179,202,255,91,181,204,158,422,339,106,467,177,2004
101, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,262,181,407,315,141,426,209,541,99,524,440,387,2005
102, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,257,77,171,126,165,170,269,55,1183,646,488,407,2006
103, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,149,183,58,611,245,423,170,82,531,649,354,345,2007
104, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,355,392,172,440,293,407,356,83,471,468,463,267,2008
105, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,200,239,71,130,226,433,-9999,532,438,198,263,214,2009
106, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,135,170,246,329,169,480,290,238,531,416,102,427,2010
107, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,185,268,124,28,419,588,391,196,1013,528,331,379,2011
108, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,251,191,50,262,51,270,213,97,805,660,199,126,2012
109, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,107,192,184,257,652,498,678,49,854,542,982,281,2013
110, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,495,412,436,174,532,400,413,128,520,737,652,200,2014
111, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,125,289,400,292,214,340,527,356,664,216,233,355,2015
112, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,146,155,126,635,430,363,355,244,364,813,199,92,2016
113, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,733,212,136,380,231,328,608,62,524,550,319,430,2017
114, , , , , , , , , , , , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,236,308,387,175,156,690,214,112,149,210,221,281,2018
115, , , , , , , , , ,g, , , , , , , , , , , , , , ,USH00052281, , , , , , , , , , , , ,232,154,-9999,-9999,813,493,548,390,218,371,-9999,-9999,2019
